names,supertypes,subtypes,set,rarity,cmc,color,modern legality,standard legality,commander legality,vintage legality,legacy legality,reprint,artist,price,is_legendary
Sanctimony,Enchantment,None,Seventh Edition,Uncommon,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Patrick Faricy',0.08,False
Seasoned Marshal,Creature,Human Soldier,Seventh Edition,Uncommon,4,White,Legal,Not Legal,Legal,Legal,Legal,True,"b'Edward P. Beard, Jr.'",0.15,False
Serra Advocate,Creature,Angel,Seventh Edition,Uncommon,4,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Matthew D. Wilson',0.22,False
Serra Angel,Creature,Angel,Seventh Edition,Rare,5,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Zug',0.66,False
Serra's Embrace,Enchantment,Aura,Seventh Edition,Uncommon,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Ciruelo',0.14,False
Shield Wall,Instant,None,Seventh Edition,Common,2,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Adam Rex',0.06,False
Skyshroud Falcon,Creature,Bird,Seventh Edition,Common,2,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Anson Maddocks',0.16,False
Southern Paladin,Creature,Human Knight,Seventh Edition,Rare,4,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Greg Staples',0.4,False
Spirit Link,Enchantment,Aura,Seventh Edition,Uncommon,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Daren Bader',0.45,False
Standing Troops,Creature,Human Soldier,Seventh Edition,Common,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Gary Ruddell',0.08,False
Starlight,Sorcery,None,Seventh Edition,Uncommon,2,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Brian Despain',0.11,False
Staunch Defenders,Creature,Human Soldier,Seventh Edition,Uncommon,5,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Tristan Elwell',0.15,False
Sunweb,Creature,Wall,Seventh Edition,Rare,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Greg Staples',0.22,False
Sustainer of the Realm,Creature,Angel,Seventh Edition,Uncommon,4,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Zug',0.13,False
Venerable Monk,Creature,Human Monk Cleric,Seventh Edition,Common,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Brill',0.06,False
Vengeance,Sorcery,None,Seventh Edition,Uncommon,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Paolo Parente',0.07,False
Wall of Swords,Creature,Wall,Seventh Edition,Uncommon,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Hannibal King',0.15,False
Worship,Enchantment,None,Seventh Edition,Rare,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'rk post',1.84,False
Wrath of God,Sorcery,None,Seventh Edition,Rare,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Kev Walker',8.59,False
Air Elemental,Creature,Elemental,Seventh Edition,Uncommon,5,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Wayne England',0.1,False
Ancestral Memories,Sorcery,None,Seventh Edition,Rare,5,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Rebecca Guay',0.37,False
Arcane Laboratory,Enchantment,None,Seventh Edition,Uncommon,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Brian Sn\xc3\xb5ddy',1.16,False
Archivist,Creature,Human Wizard,Seventh Edition,Rare,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Donato Giancola',0.38,False
Baleful Stare,Sorcery,None,Seventh Edition,Uncommon,3,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Eric Peterson',0.1,False
Benthic Behemoth,Creature,Serpent,Seventh Edition,Rare,8,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Heather Hudson',0.59,False
Boomerang,Instant,None,Seventh Edition,Common,2,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Rebecca Guay',0.19,False
Confiscate,Enchantment,Aura,Seventh Edition,Uncommon,6,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Christopher Moeller',0.23,False
Coral Merfolk,Creature,Merfolk,Seventh Edition,Common,2,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Rebecca Guay',0.06,False
Counterspell,Instant,None,Seventh Edition,Common,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Romanoski',1.09,False
Daring Apprentice,Creature,Human Wizard,Seventh Edition,Rare,3,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Dany Orizio',0.24,False
Deflection,Instant,None,Seventh Edition,Rare,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Jeff Easley',0.27,False
Delusions of Mediocrity,Enchantment,None,Seventh Edition,Rare,4,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Terese Nielsen',0.36,False
Equilibrium,Enchantment,None,Seventh Edition,Rare,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Don Hazeltine',8.35,False
Evacuation,Instant,None,Seventh Edition,Rare,5,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Darrell Riche',4.19,False
Fighting Drake,Creature,Drake,Seventh Edition,Uncommon,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Matt Cavotta',0.12,False
Fleeting Image,Creature,Illusion,Seventh Edition,Rare,3,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Dave Dorman',0.2,False
Flight,Enchantment,Aura,Seventh Edition,Common,1,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Bradley Williams',0.05,False
Force Spike,Instant,None,Seventh Edition,Common,1,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Nelson DeCastro',0.22,False
Giant Octopus,Creature,Octopus,Seventh Edition,Common,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Heather Hudson',0.07,False
Glacial Wall,Creature,Wall,Seventh Edition,Uncommon,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Heather Hudson',0.23,False
Hibernation,Instant,None,Seventh Edition,Uncommon,3,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Matt Cavotta',0.19,False
Horned Turtle,Creature,Turtle,Seventh Edition,Common,3,Blue,Legal,Not Legal,Legal,Legal,Legal,True,"b'Edward P. Beard, Jr.'",0.1,False
Inspiration,Instant,None,Seventh Edition,Common,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Matt Cavotta',0.07,False
Levitation,Enchantment,None,Seventh Edition,Uncommon,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'John Matson',0.21,False
Lord of Atlantis,Creature,Merfolk,Seventh Edition,Rare,2,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Greg Staples',4.93,False
Mahamoti Djinn,Creature,Djinn,Seventh Edition,Rare,6,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Eric Peterson',0.27,False
Mana Breach,Enchantment,None,Seventh Edition,Uncommon,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Gary Ruddell',2.37,False
Mana Short,Instant,None,Seventh Edition,Rare,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Greg Staples',0.71,False
Mawcor,Creature,Beast,Seventh Edition,Rare,5,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Kev Walker',0.36,False
Memory Lapse,Instant,None,Seventh Edition,Common,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Tristan Elwell',0.16,False
Merfolk Looter,Creature,Merfolk Rogue,Seventh Edition,Uncommon,2,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Tristan Elwell',0.18,False
Merfolk of the Pearl Trident,Creature,Merfolk,Seventh Edition,Common,1,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Ray Lago',0.03,False
Opportunity,Instant,None,Seventh Edition,Uncommon,6,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Patrick Faricy',0.16,False
Opposition,Enchantment,None,Seventh Edition,Rare,4,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Brill',4.85,False
Phantom Warrior,Creature,Illusion Warrior,Seventh Edition,Uncommon,3,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Greg Staples',0.1,False
Prodigal Sorcerer,Creature,Human Wizard,Seventh Edition,Common,3,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Tony Szczudlo',0.21,False
Remove Soul,Instant,None,Seventh Edition,Common,2,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Adam Rex',0.14,False
Sage Owl,Creature,Bird,Seventh Edition,Common,2,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Brill',0.12,False
Sea Monster,Creature,Serpent,Seventh Edition,Common,6,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'John Howe',0.12,False
Sleight of Hand,Sorcery,None,Seventh Edition,Common,1,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Christopher Moeller',0.57,False
Steal Artifact,Enchantment,Aura,Seventh Edition,Uncommon,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Peter Bollinger',0.24,False
Storm Crow,Creature,Bird,Seventh Edition,Common,2,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'John Matson',0.11,False
Telepathic Spies,Creature,Human Wizard,Seventh Edition,Common,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Jim Nelson',0.06,False
Telepathy,Enchantment,None,Seventh Edition,Uncommon,1,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Tedin',0.42,False
Temporal Adept,Creature,Human Wizard,Seventh Edition,Rare,3,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Roger Raupp',0.47,False
Thieving Magpie,Creature,Bird,Seventh Edition,Uncommon,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Christopher Moeller',0.15,False
Tolarian Winds,Instant,None,Seventh Edition,Common,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Bob Petillo',0.45,False
Treasure Trove,Enchantment,None,Seventh Edition,Uncommon,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Brian Despain',0.16,False
Twiddle,Instant,None,Seventh Edition,Common,1,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Rebecca Guay',0.24,False
Unsummon,Instant,None,Seventh Edition,Common,1,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Ron Spencer',0.19,False
Vigilant Drake,Creature,Drake,Seventh Edition,Common,5,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dave Dorman',0.07,False
Vizzerdrix,Creature,Rabbit Beast,Seventh Edition,Rare,7,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Dave Dorman',0.16,False
Wall of Air,Creature,Wall,Seventh Edition,Uncommon,3,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'John Avon',0.24,False
Wall of Wonder,Creature,Wall,Seventh Edition,Rare,4,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Carl Critchlow',0.15,False
Wind Dancer,Creature,Faerie,Seventh Edition,Uncommon,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Rob Alexander',0.12,False
Wind Drake,Creature,Drake,Seventh Edition,Common,3,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Tom W\xc3\xa4nerstrand',0.05,False
Abyssal Horror,Creature,Horror,Seventh Edition,Rare,6,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Daren Bader',0.22,False
Abyssal Specter,Creature,Specter,Seventh Edition,Uncommon,4,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Michael Sutfin',0.18,False
Agonizing Memories,Sorcery,None,Seventh Edition,Uncommon,4,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Adam Rex',0.09,False
Befoul,Sorcery,None,Seventh Edition,Uncommon,4,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Ciruelo',0.18,False
Bellowing Fiend,Creature,Spirit,Seventh Edition,Rare,5,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Chippy',0.26,False
Bereavement,Enchantment,None,Seventh Edition,Uncommon,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Marc Fishman',0.17,False
Blood Pet,Creature,Thrull,Seventh Edition,Common,1,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Heather Hudson',0.22,False
Bog Imp,Creature,Imp,Seventh Edition,Common,2,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Carl Critchlow',0.1,False
Bog Wraith,Creature,Wraith,Seventh Edition,Uncommon,4,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Dave Dorman',0.1,False
Corrupt,Sorcery,None,Seventh Edition,Common,6,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Scott M. Fischer',0.12,False
Crypt Rats,Creature,Rat,Seventh Edition,Uncommon,3,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Matt Cavotta',0.27,False
Dakmor Lancer,Creature,Human Knight,Seventh Edition,Uncommon,6,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Luca Zontini',0.18,False
Dark Banishing,Instant,None,Seventh Edition,Common,3,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Rebecca Guay',0.12,False
Darkest Hour,Enchantment,None,Seventh Edition,Rare,1,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Ciruelo',4.82,False
Dregs of Sorrow,Sorcery,None,Seventh Edition,Rare,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Massimilano Frezzato',0.4,False
Drudge Skeletons,Creature,Skeleton,Seventh Edition,Common,2,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Jim Nelson',0.18,False
Duress,Sorcery,None,Seventh Edition,Common,1,Black,Legal,Legal,Legal,Legal,Legal,True,b'Pete Venters',0.37,False
Eastern Paladin,Creature,Zombie Knight,Seventh Edition,Rare,4,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Kev Walker',0.35,False
Engineered Plague,Enchantment,None,Seventh Edition,Uncommon,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Andrew Goldhawk',0.26,False
Fallen Angel,Creature,Angel,Seventh Edition,Rare,5,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Arnie Swekel',0.25,False
Fear,Enchantment,Aura,Seventh Edition,Common,2,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Adam Rex',0.1,False
Foul Imp,Creature,Imp,Seventh Edition,Uncommon,2,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Kev Walker',0.1,False
Fugue,Sorcery,None,Seventh Edition,Uncommon,5,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Alan Pollack',0.14,False
Giant Cockroach,Creature,Insect,Seventh Edition,Common,4,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'John Matson',0.1,False
Gravedigger,Creature,Zombie,Seventh Edition,Common,4,Black,Legal,Legal,Legal,Legal,Legal,True,b'James Bernardin',0.06,False
Greed,Enchantment,None,Seventh Edition,Rare,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Peter Bollinger',2.65,False
Hollow Dogs,Creature,Zombie Dog,Seventh Edition,Common,5,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Arnie Swekel',0.07,False
Howl from Beyond,Instant,None,Seventh Edition,Common,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dave Dorman',0.12,False
Infernal Contract,Sorcery,None,Seventh Edition,Rare,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Pete Venters',0.36,False
Leshrac's Rite,Enchantment,Aura,Seventh Edition,Uncommon,1,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'rk post',0.13,False
Looming Shade,Creature,Shade,Seventh Edition,Common,3,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Kev Walker',0.07,False
Megrim,Enchantment,None,Seventh Edition,Uncommon,3,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Peter Bollinger',0.38,False
Mind Rot,Sorcery,None,Seventh Edition,Common,3,Black,Legal,Legal,Legal,Legal,Legal,True,b'Adam Rex',0.08,False
Nausea,Sorcery,None,Seventh Edition,Common,2,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'James Bernardin',0.15,False
Necrologia,Instant,None,Seventh Edition,Uncommon,5,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Scott M. Fischer',1.45,False
Nightmare,Creature,Nightmare Horse,Seventh Edition,Rare,6,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Carl Critchlow',0.38,False
Nocturnal Raid,Instant,None,Seventh Edition,Uncommon,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Pete Venters',0.11,False
Oppression,Enchantment,None,Seventh Edition,Rare,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Alex Horley-Orlandelli',6.18,False
Ostracize,Sorcery,None,Seventh Edition,Common,1,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Hannibal King',0.08,False
Persecute,Sorcery,None,Seventh Edition,Rare,4,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Luca Zontini',0.51,False
Plague Beetle,Creature,Insect,Seventh Edition,Common,1,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Matt Cavotta',0.07,False
Rag Man,Creature,Human Minion,Seventh Edition,Rare,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Scott M. Fischer',0.2,False
Raise Dead,Sorcery,None,Seventh Edition,Common,1,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Carl Critchlow',0.1,False
Razortooth Rats,Creature,Rat,Seventh Edition,Common,3,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Carl Critchlow',0.13,False
Reprocess,Sorcery,None,Seventh Edition,Rare,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'John Howe',0.71,False
Revenant,Creature,Spirit,Seventh Edition,Rare,5,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Andrew Goldhawk',0.21,False
Scathe Zombies,Creature,Zombie,Seventh Edition,Common,3,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Kev Walker',0.15,False
Serpent Warrior,Creature,Snake Warrior,Seventh Edition,Common,3,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Eric Peterson',0.05,False
Soul Feast,Sorcery,None,Seventh Edition,Uncommon,5,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Adam Rex',0.13,False
Spineless Thug,Creature,Zombie Mercenary,Seventh Edition,Common,2,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Alan Pollack',0.09,False
Strands of Night,Enchantment,None,Seventh Edition,Uncommon,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Glen Angus',0.45,False
Stronghold Assassin,Creature,Zombie Assassin,Seventh Edition,Rare,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Ron Walotsky',0.61,False
Tainted Aether,Enchantment,None,Seventh Edition,Rare,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Ciruelo',4.4,False
Unholy Strength,Enchantment,Aura,Seventh Edition,Common,1,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Gary Ruddell',0.1,False
Wall of Bone,Creature,Skeleton Wall,Seventh Edition,Uncommon,3,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Alan Pollack',0.1,False
Western Paladin,Creature,Zombie Knight,Seventh Edition,Rare,4,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Paolo Parente',0.3,False
Yawgmoth's Edict,Enchantment,None,Seventh Edition,Uncommon,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Donato Giancola',0.16,False
Aether Flash,Enchantment,None,Seventh Edition,Uncommon,4,Red,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Wayne England',0.53,False
Balduvian Barbarians,Creature,Human Barbarian,Seventh Edition,Common,3,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Jim Nelson',0.08,False
Bedlam,Enchantment,None,Seventh Edition,Rare,4,Red,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Ron Spencer',4.7,False
Blaze,Sorcery,None,Seventh Edition,Uncommon,2,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Alex Horley-Orlandelli',0.23,False
Bloodshot Cyclops,Creature,Cyclops Giant,Seventh Edition,Rare,6,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Daren Bader',0.36,False
Boil,Instant,None,Seventh Edition,Uncommon,4,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Christopher Moeller',0.48,False
Crimson Hellkite,Creature,Dragon,Seventh Edition,Rare,9,Red,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Carl Critchlow',0.45,False
Disorder,Sorcery,None,Seventh Edition,Uncommon,2,Red,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Glen Angus',0.16,False
Earthquake,Sorcery,None,Seventh Edition,Rare,2,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Franz Vohwinkel',0.56,False
Fervor,Enchantment,None,Seventh Edition,Rare,3,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Wayne England',1.95,False
Final Fortune,Instant,None,Seventh Edition,Rare,2,Red,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Greg Hildebrandt',4.13,False
Fire Elemental,Creature,Elemental,Seventh Edition,Uncommon,5,Red,Legal,Legal,Legal,Legal,Legal,True,b'Douglas Shuler',0.1,False
Ghitu Fire-Eater,Creature,Human Nomad,Seventh Edition,Uncommon,3,Red,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Eric Peterson',0.1,False
Goblin Chariot,Creature,Goblin Warrior,Seventh Edition,Common,3,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'John Howe',0.05,False
