names,supertypes,subtypes,set,rarity,cmc,color,modern legality,standard legality,commander legality,vintage legality,legacy legality,reprint,artist,price,is_legendary
Corrupted Roots,Enchantment,Aura,Conflux,Uncommon,1,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Mark Hyzer',0.09,False
Drag Down,Instant,None,Conflux,Common,3,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Trevor Claxton',0.07,False
Dreadwing,Creature,Zombie,Conflux,Uncommon,1,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Mark Hyzer',0.11,False
Extractor Demon,Creature,Demon,Conflux,Rare,6,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Carl Critchlow',0.34,False
Fleshformer,Creature,Human Wizard,Conflux,Uncommon,3,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Dave Kendall',0.12,False
Grixis Slavedriver,Creature,Zombie Giant,Conflux,Uncommon,6,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Dave Kendall',0.09,False
Infectious Horror,Creature,Zombie Horror,Conflux,Common,4,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Pete Venters',0.09,False
Kederekt Parasite,Creature,Horror,Conflux,Rare,1,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Dan Scott',4.72,False
Nyxathid,Creature,Elemental,Conflux,Rare,3,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Raymond Swanland',0.5,False
Pestilent Kathari,Creature,Bird Warrior,Conflux,Common,3,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Dave Kendall',0.09,False
Rotting Rats,Creature,Zombie Rat,Conflux,Common,2,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Dave Allsop',0.34,False
Salvage Slasher,Artifact Creature,Human Rogue,Conflux,Common,2,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Anthony Francisco',0.11,False
Scepter of Fugue,Artifact,None,Conflux,Rare,2,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Franz Vohwinkel',0.52,False
Sedraxis Alchemist,Creature,Zombie Wizard,Conflux,Common,3,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Karl Kopinski',0.21,False
Voices from the Void,Sorcery,None,Conflux,Uncommon,5,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'rk post',0.08,False
Wretched Banquet,Sorcery,None,Conflux,Common,1,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Nils Hamm',0.12,False
Yoke of the Damned,Enchantment,Aura,Conflux,Common,2,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Paul Bonner',0.1,False
Banefire,Sorcery,None,Conflux,Rare,2,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Raymond Swanland',1.0,False
Bloodhall Ooze,Creature,Ooze,Conflux,Rare,1,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Jaime Jones',0.46,False
Canyon Minotaur,Creature,Minotaur Warrior,Conflux,Common,4,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Steve Prescott',0.09,False
Dark Temper,Instant,None,Conflux,Common,3,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Jaime Jones',0.07,False
Dragonsoul Knight,Creature,Human Knight,Conflux,Uncommon,3,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Justin Sweet',0.1,False
Fiery Fall,Instant,None,Conflux,Common,6,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Daarken',0.13,False
Goblin Razerunners,Creature,Goblin Warrior,Conflux,Rare,4,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Raymond Swanland',0.22,False
Hellspark Elemental,Creature,Elemental,Conflux,Uncommon,2,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Justin Sweet',0.8,False
Ignite Disorder,Instant,None,Conflux,Uncommon,2,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Zoltan Boros',0.1,False
Kranioceros,Creature,Beast,Conflux,Common,5,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Steve Argyle',0.06,False
Maniacal Rage,Enchantment,Aura,Conflux,Common,2,Red,Legal,Legal,Legal,Legal,Legal,True,b'Brandon Kitkouski',0.07,False
Molten Frame,Instant,None,Conflux,Common,2,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Izzy',0.07,False
Quenchable Fire,Sorcery,None,Conflux,Common,4,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Jean-S\xc3\xa9bastien Rossbach',0.09,False
Rakka Mar,Creature,Human Shaman,Conflux,Rare,4,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Jason Chan',1.31,True
Toxic Iguanar,Creature,Lizard,Conflux,Common,1,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Brandon Kitkouski',0.1,False
Viashino Slaughtermaster,Creature,Viashino Warrior,Conflux,Uncommon,2,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Raymond Swanland',0.08,False
Volcanic Fallout,Instant,None,Conflux,Uncommon,3,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Zoltan Boros',0.27,False
Voracious Dragon,Creature,Dragon,Conflux,Rare,5,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Dominick Domingo',1.02,False
Wandering Goblins,Creature,Goblin Warrior,Conflux,Common,3,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Karl Kopinski',0.07,False
Worldheart Phoenix,Creature,Phoenix,Conflux,Rare,4,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Aleksi Briclot',0.14,False
Beacon Behemoth,Creature,Beast,Conflux,Common,5,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Jesper Ejsing',0.1,False
Cliffrunner Behemoth,Creature,Rhino Beast,Conflux,Rare,4,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Wayne Reynolds',0.28,False
Cylian Sunsinger,Creature,Elf Shaman,Conflux,Rare,2,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Jesper Ejsing',0.17,False
Ember Weaver,Creature,Spider,Conflux,Common,3,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Steve Prescott',0.09,False
Filigree Fracture,Instant,None,Conflux,Uncommon,3,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Howard Lyon',0.17,False
Gluttonous Slime,Creature,Ooze,Conflux,Uncommon,3,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Trevor Claxton',0.11,False
Matca Rioters,Creature,Human Warrior,Conflux,Common,3,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Steve Argyle',0.15,False
Might of Alara,Instant,None,Conflux,Common,1,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Steve Prescott',0.07,False
Nacatl Savage,Creature,Cat Warrior,Conflux,Common,2,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Paolo Parente',0.13,False
Noble Hierarch,Creature,Human Druid,Conflux,Rare,1,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Zug',29.85,False
Paleoloth,Creature,Beast,Conflux,Rare,6,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Christopher Moeller',0.46,False
Sacellum Archers,Creature,Elf Archer,Conflux,Uncommon,3,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Kev Walker',0.08,False
Scattershot Archer,Creature,Elf Archer,Conflux,Common,1,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Steve Argyle',0.51,False
Shard Convergence,Sorcery,None,Conflux,Uncommon,4,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Vance Kovacs',0.33,False
Soul's Majesty,Sorcery,None,Conflux,Rare,5,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Jesper Ejsing',2.19,False
Spore Burst,Sorcery,None,Conflux,Uncommon,4,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Daarken',0.11,False
Sylvan Bounty,Instant,None,Conflux,Common,6,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Chris Rahn',0.08,False
Thornling,Creature,Elemental Shapeshifter,Conflux,Mythic Rare,5,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Kev Walker',2.07,False
Tukatongue Thallid,Creature,Fungus,Conflux,Common,1,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Vance Kovacs',0.13,False
Wild Leotau,Creature,Cat,Conflux,Common,4,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Michael Komarck',0.1,False
Apocalypse Hydra,Creature,Hydra,Conflux,Mythic Rare,3,Gold,Legal,Not Legal,Legal,Legal,Legal,True,b'Jason Chan',0.84,False
Blood Tyrant,Creature,Vampire,Conflux,Rare,7,Gold,Legal,Not Legal,Legal,Legal,Legal,True,b'Karl Kopinski',0.31,False
Charnelhoard Wurm,Creature,Wurm,Conflux,Rare,7,Gold,Legal,Not Legal,Legal,Legal,Legal,True,b'Lars Grant-West',0.23,False
Child of Alara,Creature,Avatar,Conflux,Mythic Rare,5,Gold,Legal,Not Legal,Legal,Legal,Legal,True,b'Steve Argyle',14.95,True
Conflux,Sorcery,None,Conflux,Mythic Rare,8,Gold,Legal,Not Legal,Legal,Legal,Legal,True,b'Karl Kopinski',1.88,False
Countersquall,Instant,None,Conflux,Uncommon,2,Gold,Legal,Not Legal,Legal,Legal,Legal,True,b'Anthony Francisco',0.71,False
Elder Mastery,Enchantment,Aura,Conflux,Uncommon,6,Gold,Legal,Not Legal,Legal,Legal,Legal,True,b'Dave Allsop',0.14,False
Esper Cormorants,Artifact Creature,Bird,Conflux,Common,4,Gold,Legal,Not Legal,Legal,Legal,Legal,False,b'Warren Mahy',0.1,False
Exploding Borders,Sorcery,None,Conflux,Common,4,Gold,Legal,Not Legal,Legal,Legal,Legal,False,b'Zoltan Boros',0.1,False
Fusion Elemental,Creature,Elemental,Conflux,Uncommon,5,Gold,Legal,Not Legal,Legal,Legal,Legal,True,b'Michael Komarck',0.23,False
Giltspire Avenger,Creature,Human Soldier,Conflux,Rare,3,Gold,Legal,Not Legal,Legal,Legal,Legal,False,b'Chris Rahn',1.04,False
Goblin Outlander,Creature,Goblin Scout,Conflux,Common,2,Gold,Legal,Not Legal,Legal,Legal,Legal,False,b'Trevor Claxton',0.1,False
Gwafa Hazid Profiteer,Creature,Human Rogue,Conflux,Rare,3,Gold,Legal,Not Legal,Legal,Legal,Legal,True,b'Todd Lockwood',0.35,True
Hellkite Hatchling,Creature,Dragon,Conflux,Uncommon,4,Gold,Legal,Not Legal,Legal,Legal,Legal,True,b'Daarken',0.2,False
Jhessian Balmgiver,Creature,Human Cleric,Conflux,Uncommon,3,Gold,Legal,Not Legal,Legal,Legal,Legal,False,b'David Palumbo',0.1,False
Knight of the Reliquary,Creature,Human Knight,Conflux,Rare,3,Gold,Legal,Not Legal,Legal,Legal,Legal,True,b'Michael Komarck',2.7,False
Knotvine Mystic,Creature,Elf Druid,Conflux,Uncommon,3,Gold,Legal,Not Legal,Legal,Legal,Legal,False,b'Ariel Olivetti',0.47,False
Maelstrom Archangel,Creature,Angel,Conflux,Mythic Rare,5,Gold,Legal,Not Legal,Legal,Legal,Legal,True,b'Cyril Van Der Haegen',12.04,False
Magister Sphinx,Artifact Creature,Sphinx,Conflux,Rare,7,Gold,Legal,Not Legal,Legal,Legal,Legal,True,b'Steven Belledin',4.6,False
Malfegor,Creature,Demon Dragon,Conflux,Mythic Rare,6,Gold,Legal,Not Legal,Legal,Legal,Legal,True,b'Jason Chan',0.72,True
Meglonoth,Creature,Beast,Conflux,Rare,6,Gold,Legal,Not Legal,Legal,Legal,Legal,True,b'Steve Prescott',0.57,False
Nacatl Outlander,Creature,Cat Scout,Conflux,Common,2,Gold,Legal,Not Legal,Legal,Legal,Legal,False,b'Zoltan Boros',0.1,False
Nicol Bolas Planeswalker,Planeswalker,Bolas,Conflux,Mythic Rare,8,Gold,Legal,Not Legal,Legal,Legal,Legal,True,b'D. Alexander Gregory',4.36,True
Progenitus,Creature,Hydra Avatar,Conflux,Mythic Rare,10,Gold,Legal,Not Legal,Legal,Legal,Legal,True,b'Jaime Jones',8.44,True
Rhox Bodyguard,Creature,Rhino Monk Soldier,Conflux,Common,5,Gold,Legal,Not Legal,Legal,Legal,Legal,False,b'Sal Villagran',0.1,False
Scarland Thrinax,Creature,Lizard,Conflux,Uncommon,3,Gold,Legal,Not Legal,Legal,Legal,Legal,True,b'Daarken',0.12,False
Shambling Remains,Creature,Zombie Horror,Conflux,Uncommon,3,Gold,Legal,Not Legal,Legal,Legal,Legal,True,b'Nils Hamm',0.12,False
Skyward Eye Prophets,Creature,Human Wizard,Conflux,Uncommon,6,Gold,Legal,Not Legal,Legal,Legal,Legal,True,b'Matt Stewart',0.1,False
Sludge Strider,Artifact Creature,Insect,Conflux,Uncommon,4,Gold,Legal,Not Legal,Legal,Legal,Legal,True,b'Franz Vohwinkel',0.1,False
Sphinx Summoner,Artifact Creature,Sphinx,Conflux,Rare,5,Gold,Legal,Not Legal,Legal,Legal,Legal,True,b'Jaime Jones',0.59,False
Suicidal Charge,Enchantment,None,Conflux,Common,5,Gold,Legal,Not Legal,Legal,Legal,Legal,False,b'Daarken',0.11,False
Vagrant Plowbeasts,Creature,Beast,Conflux,Uncommon,7,Gold,Legal,Not Legal,Legal,Legal,Legal,False,b'Zoltan Boros',0.11,False
Valeron Outlander,Creature,Human Scout,Conflux,Common,2,Gold,Legal,Not Legal,Legal,Legal,Legal,False,b'Matt Stewart',0.07,False
Vectis Agents,Artifact Creature,Human Rogue,Conflux,Common,5,Gold,Legal,Not Legal,Legal,Legal,Legal,False,b'Chippy',0.1,False
Vedalken Outlander,Artifact Creature,Vedalken Scout,Conflux,Common,2,Gold,Legal,Not Legal,Legal,Legal,Legal,False,b'Izzy',0.12,False
Zombie Outlander,Creature,Zombie Scout,Conflux,Common,2,Gold,Legal,Not Legal,Legal,Legal,Legal,False,b'Nils Hamm',0.11,False
Armillary Sphere,Artifact,None,Conflux,Common,2,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'Franz Vohwinkel',0.19,False
Bone Saw,Artifact,Equipment,Conflux,Common,0,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'Pete Venters',0.17,False
Font of Mythos,Artifact,None,Conflux,Rare,4,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'Dave Allsop',7.53,False
Kaleidostone,Artifact,None,Conflux,Common,2,Colorless,Legal,Not Legal,Legal,Legal,Legal,False,b'Chippy',0.13,False
Mana Cylix,Artifact,None,Conflux,Common,1,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'Howard Lyon',0.11,False
Manaforce Mace,Artifact,Equipment,Conflux,Uncommon,4,Colorless,Legal,Not Legal,Legal,Legal,Legal,False,b'Jeremy Jarvis',0.07,False
Obelisk of Alara,Artifact,None,Conflux,Rare,6,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'Jeremy Jarvis',0.56,False
Ancient Ziggurat,Land,None,Conflux,Uncommon,0,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'John Avon',4.77,False
Exotic Orchard,Land,None,Conflux,Rare,0,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'Steven Belledin',1.86,False
Reliquary Tower,Land,None,Conflux,Uncommon,0,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'Jesper Ejsing',3.45,False
Rupture Spire,Land,None,Conflux,Common,0,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'Jaime Jones',0.19,False
Unstable Frontier,Land,None,Conflux,Uncommon,0,Colorless,Legal,Not Legal,Legal,Legal,Legal,False,b'John Avon',0.12,False
