names,supertypes,subtypes,set,rarity,cmc,color,modern legality,standard legality,commander legality,vintage legality,legacy legality,reprint,artist,price,is_legendary
Harsh Judgment,Enchantment,None,Invasion,Rare,4,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Carl Critchlow',0.27,False
Holy Day,Instant,None,Invasion,Common,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Pete Venters',0.23,False
Liberate,Instant,None,Invasion,Uncommon,2,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Alan Pollack',0.45,False
Obsidian Acolyte,Creature,Human Cleric,Invasion,Common,2,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Matthew D. Wilson',0.29,False
Orim's Touch,Instant,None,Invasion,Common,1,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Roger Raupp',0.07,False
Pledge of Loyalty,Enchantment,Aura,Invasion,Uncommon,2,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Franz Vohwinkel',0.16,False
Prison Barricade,Creature,Wall,Invasion,Common,2,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Thomas Gianni',0.15,False
Protective Sphere,Enchantment,None,Invasion,Common,3,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Rebecca Guay',0.19,False
Pure Reflection,Enchantment,None,Invasion,Rare,3,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Scott M. Fischer',0.25,False
Rampant Elephant,Creature,Elephant,Invasion,Common,4,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Alan Pollack',0.04,False
Razorfoot Griffin,Creature,Griffin,Invasion,Common,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Ben Thompson',0.06,False
Restrain,Instant,None,Invasion,Common,3,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Dave Dorman',0.06,False
Reviving Dose,Instant,None,Invasion,Common,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'D. Alexander Gregory',0.05,False
Rewards of Diversity,Enchantment,None,Invasion,Uncommon,3,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Darrell Riche',0.15,False
Reya Dawnbringer,Creature,Angel,Invasion,Rare,9,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Matthew D. Wilson',1.12,True
Rout,Sorcery,None,Invasion,Rare,5,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Ron Spencer',1.14,False
Ruham Djinn,Creature,Djinn,Invasion,Uncommon,6,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Jeff Easley',0.12,False
Samite Ministration,Instant,None,Invasion,Uncommon,2,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Darrell Riche',0.12,False
Shackles,Enchantment,Aura,Invasion,Common,3,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Greg Staples',0.05,False
Spirit of Resistance,Enchantment,None,Invasion,Rare,3,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'John Avon',0.88,False
Spirit Weaver,Creature,Human Wizard,Invasion,Uncommon,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Matthew D. Wilson',0.24,False
Strength of Unity,Enchantment,Aura,Invasion,Common,4,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Andrew Goldhawk',0.05,False
Sunscape Apprentice,Creature,Human Wizard,Invasion,Common,1,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Stephanie Law',0.09,False
Sunscape Master,Creature,Human Wizard,Invasion,Rare,4,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Alan Rabinowitz',0.28,False
Teferi's Care,Enchantment,None,Invasion,Uncommon,3,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Scott Bailey',0.13,False
Wayfaring Giant,Creature,Giant,Invasion,Uncommon,6,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Christopher Moeller',0.09,False
Winnow,Instant,None,Invasion,Rare,2,White,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Roger Raupp',0.25,False
Barrin's Unmaking,Instant,None,Invasion,Common,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Luca Zontini',0.09,False
Blind Seer,Creature,Human Wizard,Invasion,Rare,4,Blue,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Dave Dorman',0.38,True
Breaking Wave,Sorcery,None,Invasion,Rare,4,Blue,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Carl Critchlow',0.47,False
Collective Restraint,Enchantment,None,Invasion,Rare,4,Blue,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Alan Rabinowitz',8.9,False
Crystal Spray,Instant,None,Invasion,Rare,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Jeff Miracola',0.26,False
Disrupt,Instant,None,Invasion,Uncommon,1,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Paolo Parente',0.26,False
Distorting Wake,Sorcery,None,Invasion,Rare,4,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Arnie Swekel',0.34,False
Dream Thrush,Creature,Bird,Invasion,Common,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,False,b'D. J. Cleland-Hura',0.13,False
Empress Galina,Creature,Merfolk Noble,Invasion,Rare,5,Blue,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Matt Cavotta',13.56,True
Essence Leak,Enchantment,Aura,Invasion,Uncommon,1,Blue,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Adam Rex',0.11,False
Exclude,Instant,None,Invasion,Common,3,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Romanoski',0.28,False
Fact or Fiction,Instant,None,Invasion,Uncommon,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Terese Nielsen',1.47,False
Faerie Squadron,Creature,Faerie,Invasion,Common,1,Blue,Not Legal,Not Legal,Legal,Legal,Legal,False,b'rk post',0.09,False
Mana Maze,Enchantment,None,Invasion,Rare,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Rebecca Guay',2.03,False
Manipulate Fate,Sorcery,None,Invasion,Uncommon,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,False,b'John Matson',0.72,False
Metathran Aerostat,Creature,Metathran,Invasion,Rare,4,Blue,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Greg Staples',0.21,False
Metathran Transport,Creature,Metathran,Invasion,Uncommon,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Glen Angus',0.16,False
Metathran Zombie,Creature,Metathran Zombie,Invasion,Common,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Arnie Swekel',0.14,False
Opt,Instant,None,Invasion,Common,1,Blue,Legal,Legal,Legal,Legal,Legal,True,b'John Howe',0.94,False
Phantasmal Terrain,Enchantment,Aura,Invasion,Common,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dana Knutson',0.06,False
Probe,Sorcery,None,Invasion,Common,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Eric Peterson',0.14,False
Prohibit,Instant,None,Invasion,Common,2,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Adam Rex',0.33,False
Psychic Battle,Enchantment,None,Invasion,Rare,5,Blue,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Ray Lago',1.15,False
Rainbow Crow,Creature,Bird,Invasion,Uncommon,4,Blue,Not Legal,Not Legal,Legal,Legal,Legal,False,"b'Edward P. Beard, Jr.'",0.1,False
Repulse,Instant,None,Invasion,Common,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Aaron Boyd',0.12,False
Sapphire Leech,Creature,Leech,Invasion,Rare,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Ron Spencer',0.22,False
Shimmering Wings,Enchantment,Aura,Invasion,Common,1,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Carl Critchlow',0.12,False
Shoreline Raider,Creature,Merfolk,Invasion,Common,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Nelson DeCastro',0.05,False
Sky Weaver,Creature,Metathran Wizard,Invasion,Uncommon,2,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Christopher Moeller',0.09,False
Stormscape Apprentice,Creature,Human Wizard,Invasion,Common,1,Blue,Not Legal,Not Legal,Legal,Legal,Legal,False,b'D. Alexander Gregory',0.14,False
Stormscape Master,Creature,Human Wizard,Invasion,Rare,4,Blue,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Hannibal King',0.31,False
Sway of Illusion,Instant,None,Invasion,Uncommon,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Greg Hildebrandt',0.22,False
Teferi's Response,Instant,None,Invasion,Rare,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Scott Bailey',0.82,False
Temporal Distortion,Enchantment,None,Invasion,Rare,5,Blue,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Stephanie Law',0.22,False
Tidal Visionary,Creature,Merfolk Wizard,Invasion,Common,1,Blue,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Glen Angus',0.11,False
Tolarian Emissary,Creature,Human Wizard,Invasion,Uncommon,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Ron Spencer',0.14,False
Tower Drake,Creature,Drake,Invasion,Common,3,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Carl Critchlow',0.05,False
Traveler's Cloak,Enchantment,Aura,Invasion,Common,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Rebecca Guay',0.13,False
Vodalian Hypnotist,Creature,Merfolk Wizard,Invasion,Uncommon,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Rebecca Guay',0.17,False
Vodalian Merchant,Creature,Merfolk,Invasion,Common,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Scott M. Fischer',0.14,False
Vodalian Serpent,Creature,Serpent,Invasion,Common,4,Blue,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Christopher Moeller',0.1,False
Wash Out,Sorcery,None,Invasion,Uncommon,4,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Matthew D. Wilson',0.92,False
Well-Laid Plans,Enchantment,None,Invasion,Rare,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Kev Walker',0.21,False
Worldly Counsel,Instant,None,Invasion,Common,2,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Gary Ruddell',0.11,False
Zanam Djinn,Creature,Djinn,Invasion,Uncommon,6,Blue,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Eric Peterson',0.12,False
Addle,Sorcery,None,Invasion,Uncommon,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Ron Spears',0.17,False
Agonizing Demise,Instant,None,Invasion,Common,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Brill',0.09,False
Andradite Leech,Creature,Leech,Invasion,Rare,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Wayne England',0.25,False
Annihilate,Instant,None,Invasion,Uncommon,5,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Kev Walker',0.16,False
Bog Initiate,Creature,Human Wizard,Invasion,Common,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,False,b'rk post',0.16,False
Cremate,Instant,None,Invasion,Uncommon,1,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Andrew Goldhawk',0.25,False
Crypt Angel,Creature,Angel,Invasion,Rare,5,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Todd Lockwood',0.71,False
Cursed Flesh,Enchantment,Aura,Invasion,Common,1,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Chippy',0.05,False
Defiling Tears,Instant,None,Invasion,Uncommon,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,False,b'rk post',0.16,False
Desperate Research,Sorcery,None,Invasion,Rare,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Ron Spencer',0.31,False
Devouring Strossus,Creature,Horror,Invasion,Rare,8,Black,Not Legal,Not Legal,Legal,Legal,Legal,False,b'D. Alexander Gregory',0.4,False
Do or Die,Sorcery,None,Invasion,Rare,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Christopher Moeller',1.4,False
Dredge,Instant,None,Invasion,Uncommon,1,Black,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Donato Giancola',0.24,False
Duskwalker,Creature,Human Minion,Invasion,Common,1,Black,Not Legal,Not Legal,Legal,Legal,Legal,False,b'David Martin',0.09,False
Exotic Curse,Enchantment,Aura,Invasion,Common,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dany Orizio',0.04,False
Firescreamer,Creature,Kavu,Invasion,Common,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Alan Pollack',0.07,False
Goham Djinn,Creature,Djinn,Invasion,Uncommon,6,Black,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Ron Spencer',0.15,False
Hate Weaver,Creature,Zombie Wizard,Invasion,Uncommon,2,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Roger Raupp',0.11,False
Hypnotic Cloud,Sorcery,None,Invasion,Common,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Randy Gallegos',0.05,False
Marauding Knight,Creature,Zombie Knight,Invasion,Rare,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Daren Bader',0.5,False
Mourning,Enchantment,Aura,Invasion,Common,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Terese Nielsen',0.2,False
Nightscape Apprentice,Creature,Zombie Wizard,Invasion,Common,1,Black,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Andrew Goldhawk',0.13,False
Nightscape Master,Creature,Zombie Wizard,Invasion,Rare,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Andrew Goldhawk',0.27,False
Phyrexian Battleflies,Creature,Insect,Invasion,Common,1,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dan Frazier',0.06,False
Phyrexian Delver,Creature,Zombie,Invasion,Rare,5,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dana Knutson',1.17,False
Phyrexian Infiltrator,Creature,Minion,Invasion,Rare,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Darrell Riche',0.23,False
Phyrexian Reaper,Creature,Zombie,Invasion,Common,5,Black,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Sam Wood',0.06,False
Phyrexian Slayer,Creature,Minion,Invasion,Common,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Sam Wood',0.08,False
Plague Spitter,Creature,Horror,Invasion,Uncommon,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Chippy',0.55,False
Ravenous Rats,Creature,Rat,Invasion,Common,2,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Tom W\xc3\xa4nerstrand',0.13,False
Reckless Spite,Instant,None,Invasion,Uncommon,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Chippy',0.12,False
Recover,Sorcery,None,Invasion,Common,3,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Nelson DeCastro',0.06,False
Scavenged Weaponry,Enchantment,Aura,Invasion,Common,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Alan Pollack',0.05,False
Soul Burn,Sorcery,None,Invasion,Common,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Andrew Goldhawk',0.13,False
Spreading Plague,Enchantment,None,Invasion,Rare,5,Black,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Scott Bailey',3.56,False
Tainted Well,Enchantment,Aura,Invasion,Common,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Val Mayerik',0.1,False
Trench Wurm,Creature,Wurm,Invasion,Uncommon,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Wayne England',0.23,False
Tsabo's Assassin,Creature,Zombie Assassin,Invasion,Rare,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Glen Angus',0.3,False
Tsabo's Decree,Instant,None,Invasion,Rare,6,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Thomas M. Baxa',0.83,False
Twilight's Call,Sorcery,None,Invasion,Rare,6,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Romanoski',0.79,False
Urborg Emissary,Creature,Human Wizard,Invasion,Uncommon,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Eric Peterson',0.14,False
Urborg Phantom,Creature,Spirit Minion,Invasion,Common,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Daren Bader',0.06,False
Urborg Shambler,Creature,Horror,Invasion,Uncommon,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Pete Venters',0.12,False
Urborg Skeleton,Creature,Skeleton,Invasion,Common,1,Black,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Alan Pollack',0.1,False
Yawgmoth's Agenda,Enchantment,None,Invasion,Rare,5,Black,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Arnie Swekel',0.31,False
Ancient Kavu,Creature,Kavu,Invasion,Common,4,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Glen Angus',0.06,False
Bend or Break,Sorcery,None,Invasion,Rare,4,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Arnie Swekel',0.32,False
Breath of Darigaaz,Sorcery,None,Invasion,Uncommon,2,Red,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Greg Hildebrandt',0.25,False
Callous Giant,Creature,Giant,Invasion,Rare,6,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Mark Brill',0.2,False
Chaotic Strike,Instant,None,Invasion,Uncommon,2,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Massimilano Frezzato',1.12,False
Collapsing Borders,Enchantment,None,Invasion,Rare,4,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Glen Angus',0.2,False
Crown of Flames,Enchantment,Aura,Invasion,Common,1,Red,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Christopher Moeller',0.11,False
Firebrand Ranger,Creature,Human Soldier,Invasion,Uncommon,2,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Quinton Hoover',0.15,False
Ghitu Fire,Sorcery,None,Invasion,Rare,2,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Glen Angus',0.32,False
Goblin Spy,Creature,Goblin Rogue,Invasion,Uncommon,1,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Scott M. Fischer',0.17,False
Halam Djinn,Creature,Djinn,Invasion,Uncommon,6,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Adam Rex',0.12,False
Hooded Kavu,Creature,Kavu,Invasion,Common,3,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'John Howe',0.06,False
Kavu Aggressor,Creature,Kavu,Invasion,Common,3,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Christopher Moeller',0.08,False
Kavu Monarch,Creature,Kavu,Invasion,Rare,4,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Terese Nielsen',0.27,False
Kavu Runner,Creature,Kavu,Invasion,Uncommon,4,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Douglas Shuler',0.14,False
Kavu Scout,Creature,Kavu Scout,Invasion,Common,3,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'DiTerlizzi',0.08,False
Lightning Dart,Instant,None,Invasion,Uncommon,2,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Arnie Swekel',0.11,False
Loafing Giant,Creature,Giant,Invasion,Rare,5,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Greg Hildebrandt',0.16,False
Mages' Contest,Instant,None,Invasion,Rare,3,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Bradley Williams',1.4,False
Maniacal Rage,Enchantment,Aura,Invasion,Common,2,Red,Legal,Legal,Legal,Legal,Legal,True,b'Matt Cavotta',0.07,False
Obliterate,Sorcery,None,Invasion,Rare,8,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Kev Walker',2.8,False
Overload,Instant,None,Invasion,Common,1,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Gary Ruddell',0.15,False
Pouncing Kavu,Creature,Kavu,Invasion,Common,2,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Adam Rex',0.13,False
Rage Weaver,Creature,Human Wizard,Invasion,Uncommon,2,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'John Matson',0.09,False
Rogue Kavu,Creature,Kavu,Invasion,Common,2,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Darrell Riche',0.07,False
Ruby Leech,Creature,Leech,Invasion,Rare,2,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Jacques Bredy',0.19,False
Savage Offensive,Sorcery,None,Invasion,Common,2,Red,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Greg Hildebrandt',0.16,False
Scarred Puma,Creature,Cat,Invasion,Common,1,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Aaron Boyd',0.07,False
Scorching Lava,Instant,None,Invasion,Common,2,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Mark Tedin',0.11,False
Searing Rays,Sorcery,None,Invasion,Uncommon,3,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Doug Chaffee',0.11,False
Shivan Emissary,Creature,Human Wizard,Invasion,Uncommon,3,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Paolo Parente',0.13,False
Shivan Harvest,Enchantment,None,Invasion,Uncommon,2,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Daren Bader',0.85,False
Skittish Kavu,Creature,Kavu,Invasion,Uncommon,2,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Pete Venters',0.12,False
Skizzik,Creature,Elemental,Invasion,Rare,4,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Ron Spencer',0.52,False
Slimy Kavu,Creature,Kavu,Invasion,Common,3,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Randy Gallegos',0.11,False
Stand or Fall,Enchantment,None,Invasion,Rare,4,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Matt Cavotta',0.32,False
Stun,Instant,None,Invasion,Common,2,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Mike Ploog',0.15,False
Tectonic Instability,Enchantment,None,Invasion,Rare,3,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Rob Alexander',1.96,False
Thunderscape Apprentice,Creature,Human Wizard,Invasion,Common,1,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'D. Alexander Gregory',0.09,False
Thunderscape Master,Creature,Human Wizard,Invasion,Rare,4,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Scott M. Fischer',0.23,False
Tribal Flames,Sorcery,None,Invasion,Common,2,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Tony Szczudlo',0.09,False
Turf Wound,Instant,None,Invasion,Common,3,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Thomas Gianni',0.11,False
Urza's Rage,Instant,None,Invasion,Rare,3,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Matthew D. Wilson',0.54,False
Viashino Grappler,Creature,Viashino,Invasion,Common,3,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Mark Romanoski',0.07,False
Zap,Instant,None,Invasion,Common,3,Red,Not Legal,Not Legal,Legal,Legal,Legal,False,b'John Matson',0.12,False
Aggressive Urge,Instant,None,Invasion,Common,2,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Christopher Moeller',0.07,False
Bind,Instant,None,Invasion,Rare,2,Green,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Mark Zug',1.23,False
Blurred Mongoose,Creature,Mongoose,Invasion,Rare,2,Green,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Heather Hudson',0.26,False
Canopy Surge,Sorcery,None,Invasion,Uncommon,2,Green,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Matt Cavotta',0.22,False
Elfhame Sanctuary,Enchantment,None,Invasion,Uncommon,2,Green,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Alan Rabinowitz',0.4,False
Elvish Champion,Creature,Elf,Invasion,Rare,3,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'D. Alexander Gregory',6.02,False
Explosive Growth,Instant,None,Invasion,Common,1,Green,Not Legal,Not Legal,Legal,Legal,Legal,False,b'Arnie Swekel',0.07,False
Fertile Ground,Enchantment,Aura,Invasion,Common,2,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Carl Critchlow',0.15,False
Harrow,Instant,None,Invasion,Common,3,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Rob Alexander',0.24,False
