names,supertypes,subtypes,set,rarity,cmc,color,modern legality,standard legality,commander legality,vintage legality,legacy legality,reprint,artist,price,is_legendary
Looming Hoverguard,Creature,Drone,Mirrodin,Uncommon,6,Blue,Legal,Not Legal,Legal,Legal,Legal,False,b'Scott M. Fischer',0.09,False
Lumengrid Augur,Creature,Vedalken Wizard,Mirrodin,Rare,4,Blue,Legal,Not Legal,Legal,Legal,Legal,False,b'rk post',0.21,False
Lumengrid Sentinel,Creature,Human Wizard,Mirrodin,Uncommon,3,Blue,Legal,Not Legal,Legal,Legal,Legal,False,b'Scott M. Fischer',0.11,False
Lumengrid Warden,Creature,Human Wizard,Mirrodin,Common,2,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Matt Thompson',0.06,False
March of the Machines,Enchantment,None,Mirrodin,Rare,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Ben Thompson',0.52,False
Neurok Familiar,Creature,Bird,Mirrodin,Common,2,Blue,Legal,Not Legal,Legal,Legal,Legal,False,"b'Edward P. Beard, Jr.'",0.06,False
Neurok Spy,Creature,Human Rogue,Mirrodin,Common,3,Blue,Legal,Not Legal,Legal,Legal,Legal,False,b'Daren Bader',0.03,False
Override,Instant,None,Mirrodin,Common,3,Blue,Legal,Not Legal,Legal,Legal,Legal,False,b'Hugh Jamieson',0.11,False
Psychic Membrane,Creature,Wall,Mirrodin,Uncommon,3,Blue,Legal,Not Legal,Legal,Legal,Legal,False,b'Tony Szczudlo',0.3,False
Quicksilver Elemental,Creature,Elemental,Mirrodin,Rare,5,Blue,Legal,Not Legal,Legal,Legal,Legal,False,b'Tony Szczudlo',0.78,False
Regress,Instant,None,Mirrodin,Common,3,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Randy Gallegos',0.08,False
Shared Fate,Enchantment,None,Mirrodin,Rare,5,Blue,Legal,Not Legal,Legal,Legal,Legal,False,b'Matt Cavotta',0.6,False
Slith Strider,Creature,Slith,Mirrodin,Uncommon,3,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Justin Sweet',0.14,False
Somber Hoverguard,Creature,Drone,Mirrodin,Common,6,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Adam Rex',0.07,False
Temporal Cascade,Sorcery,None,Mirrodin,Rare,7,Blue,Legal,Not Legal,Legal,Legal,Legal,False,b'Puddnhead',0.35,False
Thirst for Knowledge,Instant,None,Mirrodin,Uncommon,3,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Ben Thompson',0.35,False
Thoughtcast,Sorcery,None,Mirrodin,Common,5,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Greg Hildebrandt',0.29,False
Vedalken Archmage,Creature,Vedalken Wizard,Mirrodin,Rare,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Kev Walker',9.87,False
Wanderguard Sentry,Creature,Drone,Mirrodin,Common,5,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Luca Zontini',0.05,False
Barter in Blood,Sorcery,None,Mirrodin,Uncommon,4,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Paolo Parente',0.1,False
Betrayal of Flesh,Instant,None,Mirrodin,Uncommon,6,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Wayne England',0.15,False
Chimney Imp,Creature,Imp,Mirrodin,Common,5,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Christopher Moeller',0.09,False
Consume Spirit,Sorcery,None,Mirrodin,Common,3,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Matt Thompson',0.17,False
Contaminated Bond,Enchantment,Aura,Mirrodin,Common,2,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Thomas M. Baxa',0.09,False
Disciple of the Vault,Creature,Human Cleric,Mirrodin,Common,1,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Matt Thompson',0.27,False
Dross Harvester,Creature,Horror,Mirrodin,Rare,3,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Michael Sutfin',0.39,False
Dross Prowler,Creature,Zombie,Mirrodin,Common,3,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Michael Sutfin',0.1,False
Flayed Nim,Creature,Skeleton,Mirrodin,Uncommon,4,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Trevor Hairsine',0.12,False
Grim Reminder,Instant,None,Mirrodin,Rare,3,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Wayne England',0.19,False
Irradiate,Instant,None,Mirrodin,Common,4,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Dave Dorman',0.06,False
Moriok Scavenger,Creature,Human Rogue,Mirrodin,Common,4,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Puddnhead',0.09,False
Necrogen Mists,Enchantment,None,Mirrodin,Rare,3,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Alex Horley-Orlandelli',4.29,False
Nim Devourer,Creature,Zombie,Mirrodin,Rare,5,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Adam Rex',0.28,False
Nim Lasher,Creature,Zombie,Mirrodin,Common,3,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Adam Rex',0.08,False
Nim Shambler,Creature,Zombie,Mirrodin,Uncommon,4,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Adam Rex',0.08,False
Nim Shrieker,Creature,Zombie,Mirrodin,Common,4,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Adam Rex',0.07,False
Promise of Power,Sorcery,None,Mirrodin,Rare,5,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Kev Walker',0.47,False
Reiver Demon,Creature,Demon,Mirrodin,Rare,8,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Brom',1.42,False
Relic Bane,Enchantment,Aura,Mirrodin,Uncommon,3,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Eric Peterson',0.08,False
Slith Bloodletter,Creature,Slith,Mirrodin,Uncommon,2,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Justin Sweet',0.09,False
Spoils of the Vault,Instant,None,Mirrodin,Rare,1,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Thomas M. Baxa',0.86,False
Terror,Instant,None,Mirrodin,Common,2,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Puddnhead',0.11,False
Vermiculos,Creature,Horror,Mirrodin,Rare,5,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Daren Bader',0.19,False
Wail of the Nim,Instant,None,Mirrodin,Common,3,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'John Matson',0.15,False
Wall of Blood,Creature,Wall,Mirrodin,Uncommon,3,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Tony Szczudlo',0.68,False
Woebearer,Creature,Zombie,Mirrodin,Uncommon,5,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Matt Thompson',0.11,False
Wrench Mind,Sorcery,None,Mirrodin,Common,2,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Pete Venters',0.29,False
Arc-Slogger,Creature,Beast,Mirrodin,Rare,5,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Jeff Easley',0.14,False
Atog,Creature,Atog,Mirrodin,Uncommon,2,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Puddnhead',0.31,False
Confusion in the Ranks,Enchantment,None,Mirrodin,Rare,5,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Ron Spencer',2.05,False
Detonate,Sorcery,None,Mirrodin,Uncommon,2,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Dave Dorman',0.1,False
Electrostatic Bolt,Instant,None,Mirrodin,Common,1,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Randy Gallegos',0.11,False
Fiery Gambit,Sorcery,None,Mirrodin,Rare,3,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Scott M. Fischer',3.42,False
Fists of the Anvil,Instant,None,Mirrodin,Common,2,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Pete Venters',0.18,False
Forge Armor,Instant,None,Mirrodin,Uncommon,5,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Tony Szczudlo',0.09,False
Fractured Loyalty,Enchantment,Aura,Mirrodin,Uncommon,2,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Greg Staples',0.1,False
Goblin Striker,Creature,Goblin Berserker,Mirrodin,Common,2,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Kevin Dobler',0.08,False
Grab the Reins,Instant,None,Mirrodin,Uncommon,4,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Michael Sutfin',0.29,False
Incite War,Instant,None,Mirrodin,Common,3,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Alex Horley-Orlandelli',0.09,False
Krark-Clan Grunt,Creature,Goblin Warrior,Mirrodin,Common,3,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Thomas M. Baxa',0.08,False
Krark-Clan Shaman,Creature,Goblin Shaman,Mirrodin,Common,1,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Thomas M. Baxa',0.26,False
Mass Hysteria,Enchantment,None,Mirrodin,Rare,1,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Adam Rex',5.36,False
Megatog,Creature,Atog,Mirrodin,Rare,6,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Pete Venters',0.2,False
Molten Rain,Sorcery,None,Mirrodin,Common,3,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Hugh Jamieson',0.63,False
Ogre Leadfoot,Creature,Ogre,Mirrodin,Common,5,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Heather Hudson',0.12,False
Rustmouth Ogre,Creature,Ogre,Mirrodin,Uncommon,6,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Brian Sn\xc3\xb5ddy',0.1,False
Seething Song,Instant,None,Mirrodin,Common,3,Red,Banned,Not Legal,Legal,Legal,Legal,True,b'Martina Pilcerova',0.84,False
Shatter,Instant,None,Mirrodin,Common,2,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Tim Hildebrandt',0.04,False
Shrapnel Blast,Instant,None,Mirrodin,Uncommon,2,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Dave Dorman',0.26,False
Slith Firewalker,Creature,Slith,Mirrodin,Uncommon,2,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Justin Sweet',0.09,False
Spikeshot Goblin,Creature,Goblin Shaman,Mirrodin,Common,3,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Alan Pollack',0.13,False
Trash for Treasure,Sorcery,None,Mirrodin,Rare,3,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Lars Grant-West',1.37,False
Vulshok Battlemaster,Creature,Human Warrior,Mirrodin,Rare,5,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Kev Walker',0.25,False
Vulshok Berserker,Creature,Human Berserker,Mirrodin,Common,4,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Pete Venters',0.03,False
War Elemental,Creature,Elemental,Mirrodin,Rare,3,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Anthony S. Waters',0.95,False
Battlegrowth,Instant,None,Mirrodin,Common,1,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'John Matson',0.11,False
Bloodscent,Instant,None,Mirrodin,Uncommon,4,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Matt Cavotta',0.09,False
Brown Ouphe,Creature,Ouphe,Mirrodin,Uncommon,1,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Greg Hildebrandt',0.1,False
Copperhoof Vorrac,Creature,Boar Beast,Mirrodin,Rare,5,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Matt Cavotta',0.31,False
Creeping Mold,Sorcery,None,Mirrodin,Uncommon,4,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Dany Orizio',0.09,False
Deconstruct,Sorcery,None,Mirrodin,Common,3,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'D. Alexander Gregory',0.12,False
Fangren Hunter,Creature,Beast,Mirrodin,Common,5,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Darrell Riche',0.08,False
Glissa Sunseeker,Creature,Elf,Mirrodin,Rare,4,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Brom',1.06,True
Groffskithur,Creature,Beast,Mirrodin,Common,6,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'John Matson',0.08,False
Hum of the Radix,Enchantment,None,Mirrodin,Rare,4,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'John Avon',0.43,False
Journey of Discovery,Sorcery,None,Mirrodin,Common,3,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'John Matson',0.3,False
Living Hive,Creature,Elemental Insect,Mirrodin,Rare,8,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Anthony S. Waters',0.37,False
Molder Slug,Creature,Slug Beast,Mirrodin,Rare,5,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Heather Hudson',0.47,False
One Dozen Eyes,Sorcery,None,Mirrodin,Uncommon,6,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Darrell Riche',0.08,False
Plated Slagwurm,Creature,Wurm,Mirrodin,Rare,7,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Justin Sweet',0.28,False
Predator's Strike,Instant,None,Mirrodin,Common,2,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Tony Szczudlo',0.28,False
Slith Predator,Creature,Slith,Mirrodin,Uncommon,2,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Justin Sweet',0.1,False
Sylvan Scrying,Sorcery,None,Mirrodin,Uncommon,2,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Scott M. Fischer',1.04,False
Tel-Jilad Archers,Creature,Elf Archer,Mirrodin,Common,5,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Marcelo Vignali',0.07,False
Tel-Jilad Chosen,Creature,Elf Warrior,Mirrodin,Common,2,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Matthew D. Wilson',0.09,False
Tel-Jilad Exile,Creature,Troll Warrior,Mirrodin,Common,4,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Justin Sweet',0.05,False
Tooth and Nail,Sorcery,None,Mirrodin,Rare,7,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Greg Hildebrandt',17.61,False
Troll Ascetic,Creature,Troll Shaman,Mirrodin,Rare,3,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Puddnhead',0.38,False
Trolls of Tel-Jilad,Creature,Troll Shaman,Mirrodin,Uncommon,7,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Marcelo Vignali',0.09,False
Turn to Dust,Instant,None,Mirrodin,Common,1,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Wayne England',0.08,False
Viridian Joiner,Creature,Elf Druid,Mirrodin,Common,3,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Daren Bader',0.26,False
Viridian Shaman,Creature,Elf Shaman,Mirrodin,Uncommon,3,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Scott M. Fischer',0.13,False
Wurmskin Forger,Creature,Elf Warrior,Mirrodin,Common,7,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Justin Sweet',0.06,False
Aether Spellbomb,Artifact,None,Mirrodin,Common,1,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'Jim Nelson',0.3,False
Alpha Myr,Artifact Creature,Myr,Mirrodin,Common,2,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'Dany Orizio',0.1,False
Altar of Shadows,Artifact,None,Mirrodin,Rare,7,Colorless,Legal,Not Legal,Legal,Legal,Legal,False,b'Sam Wood',0.41,False
Banshee's Blade,Artifact,Equipment,Mirrodin,Uncommon,2,Colorless,Legal,Not Legal,Legal,Legal,Legal,False,b'Bradley Williams',0.24,False
Blinkmoth Urn,Artifact,None,Mirrodin,Rare,5,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'David Martin',1.19,False
Bonesplitter,Artifact,Equipment,Mirrodin,Common,1,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'Darrell Riche',0.3,False
Bosh Iron Golem,Artifact Creature,Golem,Mirrodin,Rare,8,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'Brom',0.28,True
Bottle Gnomes,Artifact Creature,Gnome,Mirrodin,Uncommon,3,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'Ben Thompson',0.15,False
Cathodion,Artifact Creature,Construct,Mirrodin,Uncommon,3,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'Eric Peterson',0.11,False
Chalice of the Void,Artifact,None,Mirrodin,Rare,2,Colorless,Legal,Not Legal,Legal,Restrict.,Legal,True,b'Mark Zug',39.3,False
Chromatic Sphere,Artifact,None,Mirrodin,Common,1,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'Brian Sn\xc3\xb5ddy',0.54,False
Chrome Mox,Artifact,None,Mirrodin,Rare,0,Colorless,Banned,Not Legal,Legal,Legal,Legal,True,b'Donato Giancola',58.39,False
Clockwork Beetle,Artifact Creature,Insect,Mirrodin,Common,1,Colorless,Legal,Not Legal,Legal,Legal,Legal,False,b'Arnie Swekel',0.1,False
Clockwork Condor,Artifact Creature,Bird,Mirrodin,Common,4,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'Arnie Swekel',0.1,False
Clockwork Dragon,Artifact Creature,Dragon,Mirrodin,Rare,7,Colorless,Legal,Not Legal,Legal,Legal,Legal,False,b'Arnie Swekel',0.45,False
Clockwork Vorrac,Artifact Creature,Boar Beast,Mirrodin,Uncommon,5,Colorless,Legal,Not Legal,Legal,Legal,Legal,False,b'Arnie Swekel',0.1,False
Cobalt Golem,Artifact Creature,Golem,Mirrodin,Common,4,Colorless,Legal,Not Legal,Legal,Legal,Legal,False,b'Paolo Parente',0.13,False
Copper Myr,Artifact Creature,Myr,Mirrodin,Common,2,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'Kev Walker',0.15,False
Crystal Shard,Artifact,None,Mirrodin,Uncommon,3,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'Doug Chaffee',2.68,False
Culling Scales,Artifact,None,Mirrodin,Rare,3,Colorless,Legal,Not Legal,Legal,Legal,Legal,False,b'Daren Bader',0.41,False
Damping Matrix,Artifact,None,Mirrodin,Rare,3,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'Mike Dringenberg',0.5,False
Dead-Iron Sledge,Artifact,Equipment,Mirrodin,Uncommon,1,Colorless,Legal,Not Legal,Legal,Legal,Legal,False,b'Ray Lago',0.16,False
Dragon Blood,Artifact,None,Mirrodin,Uncommon,3,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'Ron Spencer',0.13,False
Dross Scorpion,Artifact Creature,Scorpion,Mirrodin,Common,4,Colorless,Legal,Not Legal,Legal,Legal,Legal,False,b'Jim Nelson',0.23,False
Duplicant,Artifact Creature,Shapeshifter,Mirrodin,Rare,6,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'Thomas M. Baxa',1.9,False
Duskworker,Artifact Creature,Construct,Mirrodin,Uncommon,4,Colorless,Legal,Not Legal,Legal,Legal,Legal,False,b'Greg Staples',0.13,False
Elf Replica,Artifact Creature,Elf,Mirrodin,Common,3,Colorless,Legal,Not Legal,Legal,Legal,Legal,False,b'Carl Critchlow',0.1,False
Empyrial Plate,Artifact,Equipment,Mirrodin,Rare,2,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'Paolo Parente',0.48,False
Extraplanar Lens,Artifact,None,Mirrodin,Rare,3,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'Lars Grant-West',33.4,False
Farsight Mask,Artifact,None,Mirrodin,Uncommon,5,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'Ben Thompson',0.24,False
Fireshrieker,Artifact,Equipment,Mirrodin,Uncommon,3,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'Christopher Moeller',0.48,False
Frogmite,Artifact Creature,Frog,Mirrodin,Common,4,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'Terese Nielsen',0.19,False
Galvanic Key,Artifact,None,Mirrodin,Common,2,Colorless,Legal,Not Legal,Legal,Legal,Legal,False,b'Tony Szczudlo',0.12,False
Gate to the Aether,Artifact,None,Mirrodin,Rare,6,Colorless,Legal,Not Legal,Legal,Legal,Legal,False,b'Pete Venters',1.49,False
Gilded Lotus,Artifact,None,Mirrodin,Rare,5,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'Martina Pilcerova',5.01,False
Goblin Charbelcher,Artifact,None,Mirrodin,Rare,4,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'Stephen Tappin',1.11,False
Goblin Dirigible,Artifact Creature,Construct,Mirrodin,Uncommon,6,Colorless,Legal,Not Legal,Legal,Legal,Legal,False,b'Michael Sutfin',0.11,False
Goblin Replica,Artifact Creature,Goblin,Mirrodin,Common,3,Colorless,Legal,Not Legal,Legal,Legal,Legal,False,b'Carl Critchlow',0.08,False
Goblin War Wagon,Artifact Creature,Juggernaut,Mirrodin,Common,4,Colorless,Legal,Not Legal,Legal,Legal,Legal,False,b'Doug Chaffee',0.07,False
Gold Myr,Artifact Creature,Myr,Mirrodin,Common,2,Colorless,Legal,Not Legal,Legal,Legal,Legal,True,b'Kev Walker',0.21,False
Golem-Skin Gauntlets,Artifact,Equipment,Mirrodin,Uncommon,1,Colorless,Legal,Not Legal,Legal,Legal,Legal,False,b'Alan Pollack',0.76,False
Granite Shard,Artifact,None,Mirrodin,Uncommon,3,Colorless,Legal,Not Legal,Legal,Legal,Legal,False,b'Doug Chaffee',0.08,False
Grid Monitor,Artifact Creature,Construct,Mirrodin,Rare,4,Colorless,Legal,Not Legal,Legal,Legal,Legal,False,b'Arnie Swekel',0.64,False
Heartwood Shard,Artifact,None,Mirrodin,Uncommon,3,Colorless,Legal,Not Legal,Legal,Legal,Legal,False,b'Doug Chaffee',0.16,False
Hematite Golem,Artifact Creature,Golem,Mirrodin,Common,4,Colorless,Legal,Not Legal,Legal,Legal,Legal,False,b'Paolo Parente',0.09,False
