names,supertypes,subtypes,set,rarity,cmc,color,modern legality,standard legality,commander legality,vintage legality,legacy legality,reprint,artist,price,is_legendary
Haunted Dead,Creature,Zombie,Eldritch Moon,Uncommon,4,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Lake Hurwitz',0.35,False
Liliana the Last Hope,Planeswalker,Liliana,Eldritch Moon,Mythic Rare,3,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Anna Steinbauer',28.06,True
Liliana's Elite,Creature,Zombie,Eldritch Moon,Uncommon,3,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Deruchenko Alexander',0.1,False
Markov Crusader,Creature,Vampire Knight,Eldritch Moon,Uncommon,5,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Johannes Voss',0.08,False
Murder,Instant,None,Eldritch Moon,Uncommon,3,Black,Legal,Legal,Legal,Legal,Legal,True,b'Tyler Jacobson',0.13,False
Noosegraf Mob,Creature,Zombie,Eldritch Moon,Rare,6,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Seb McKinnon',0.27,False
Oath of Liliana,Enchantment,None,Eldritch Moon,Rare,3,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Wesley Burt',0.34,True
Olivia's Dragoon,Creature,Vampire Berserker,Eldritch Moon,Common,2,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Chris Rallis',0.08,False
Prying Questions,Sorcery,None,Eldritch Moon,Uncommon,3,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'David Palumbo',0.06,False
Rise from the Grave,Sorcery,None,Eldritch Moon,Uncommon,5,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Kieran Yanner',0.1,False
Ruthless Disposal,Sorcery,None,Eldritch Moon,Uncommon,5,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Dave Kendall',0.08,False
Skirsdag Supplicant,Creature,Human Cleric,Eldritch Moon,Common,3,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Anastasia Ovchinnikova',0.03,False
Strange Augmentation,Enchantment,Aura,Eldritch Moon,Common,1,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Josu Hernaiz',0.03,False
Stromkirk Condemned,Creature,Vampire Horror,Eldritch Moon,Rare,2,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Magali Villeneuve',0.37,False
Succumb to Temptation,Instant,None,Eldritch Moon,Common,3,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Winona Nelson',0.12,False
Thraben Foulbloods,Creature,Zombie Dog,Eldritch Moon,Common,3,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Deruchenko Alexander',0.03,False
Tree of Perdition,Creature,Plant,Eldritch Moon,Mythic Rare,4,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Jung Park',7.1,False
Vampire Cutthroat,Creature,Vampire Rogue,Eldritch Moon,Uncommon,1,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Matt Stewart',0.57,False
Voldaren Pariah,Creature,Vampire Horror,Eldritch Moon,Rare,5,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'James Ryman',1.55,False
Wailing Ghoul,Creature,Zombie,Eldritch Moon,Common,2,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Svetlin Velinov',0.06,False
Weirded Vampire,Creature,Vampire Horror,Eldritch Moon,Common,4,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'David Gaillet',0.1,False
Whispers of Emrakul,Sorcery,None,Eldritch Moon,Uncommon,2,Black,Legal,Not Legal,Legal,Legal,Legal,False,b'Jason Rainville',0.1,False
Abandon Reason,Instant,None,Eldritch Moon,Uncommon,3,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Josh Hass',0.18,False
Alchemist's Greeting,Sorcery,None,Eldritch Moon,Common,5,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Jakub Kasper',0.09,False
Assembled Alphas,Creature,Wolf,Eldritch Moon,Rare,6,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Christopher Moeller',0.16,False
Bedlam Reveler,Creature,Devil Horror,Eldritch Moon,Rare,8,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Jama Jurabaev',2.74,False
Blood Mist,Enchantment,None,Eldritch Moon,Uncommon,4,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Joseph Meehan',0.21,False
Bold Impaler,Creature,Vampire Knight,Eldritch Moon,Common,1,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Karl Kopinski',0.07,False
Borrowed Hostility,Instant,None,Eldritch Moon,Common,1,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Volkan Ba\xc7\xb5a',0.15,False
Brazen Wolves,Creature,Wolf,Eldritch Moon,Common,3,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Nils Hamm',0.03,False
Collective Defiance,Sorcery,None,Eldritch Moon,Rare,3,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Kieran Yanner',0.63,False
Conduit of Storms,Creature,Werewolf Horror,Eldritch Moon,Uncommon,3,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Raymond Swanland',0.14,False
Deranged Whelp,Creature,Wolf,Eldritch Moon,Uncommon,2,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Zoltan Boros',0.08,False
Distemper of the Blood,Sorcery,None,Eldritch Moon,Common,2,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Ben Maier',0.13,False
Falkenrath Reaver,Creature,Vampire,Eldritch Moon,Common,2,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Daarken',0.04,False
Furyblade Vampire,Creature,Vampire Berserker,Eldritch Moon,Uncommon,2,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Lius Lasahido',0.12,False
Galvanic Bombardment,Instant,None,Eldritch Moon,Common,1,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Terese Nielsen',0.06,False
Harmless Offering,Sorcery,None,Eldritch Moon,Rare,3,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Howard Lyon',0.37,False
Impetuous Devils,Creature,Devil,Eldritch Moon,Rare,4,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Filip Burburan',0.14,False
Incendiary Flow,Sorcery,None,Eldritch Moon,Uncommon,2,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Raymond Swanland',0.11,False
Insatiable Gorgers,Creature,Vampire Berserker,Eldritch Moon,Uncommon,4,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Nils Hamm',0.17,False
Make Mischief,Sorcery,None,Eldritch Moon,Common,3,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Ben Maier',0.1,False
Mirrorwing Dragon,Creature,Dragon,Eldritch Moon,Mythic Rare,5,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Min Yum',1.63,False
Nahiri's Wrath,Sorcery,None,Eldritch Moon,Mythic Rare,3,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Chris Rahn',0.59,False
Otherworldly Outburst,Instant,None,Eldritch Moon,Common,1,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Kieran Yanner',0.09,False
Prophetic Ravings,Enchantment,Aura,Eldritch Moon,Common,1,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Lucas Graciano',0.07,False
Savage Alliance,Instant,None,Eldritch Moon,Uncommon,3,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Johann Bodin',0.12,False
Shreds of Sanity,Sorcery,None,Eldritch Moon,Uncommon,3,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Yeong-Hao Han',0.15,False
Smoldering Werewolf,Creature,Werewolf Horror,Eldritch Moon,Uncommon,4,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Zack Stella',0.13,False
Spreading Flames,Instant,None,Eldritch Moon,Uncommon,7,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Chase Stone',0.05,False
Stensia Banquet,Sorcery,None,Eldritch Moon,Common,3,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Greg Opalinski',0.08,False
Stensia Innkeeper,Creature,Vampire,Eldritch Moon,Common,4,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Winona Nelson',0.05,False
Stromkirk Occultist,Creature,Vampire Horror,Eldritch Moon,Rare,3,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Magali Villeneuve',0.2,False
Thermo-Alchemist,Creature,Human Shaman,Eldritch Moon,Common,2,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'Raymond Swanland',0.24,False
Vildin-Pack Outcast,Creature,Werewolf Horror,Eldritch Moon,Common,5,Red,Legal,Not Legal,Legal,Legal,Legal,False,b'Jose Cabrera',0.09,False
Weaver of Lightning,Creature,Human Shaman,Eldritch Moon,Uncommon,3,Red,Legal,Not Legal,Legal,Legal,Legal,True,b'John Stanko',0.09,False
Backwoods Survivalists,Creature,Human Warrior,Eldritch Moon,Common,4,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Chris Rallis',0.03,False
Bloodbriar,Creature,Plant Elemental,Eldritch Moon,Common,3,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Tomasz Jedruszek',0.11,False
Clear Shot,Instant,None,Eldritch Moon,Uncommon,3,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Craig J Spearing',0.11,False
Crop Sigil,Enchantment,None,Eldritch Moon,Uncommon,1,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Titus Lunter',0.14,False
Crossroads Consecrator,Creature,Human Cleric,Eldritch Moon,Common,1,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'David Gaillet',0.02,False
Eldritch Evolution,Sorcery,None,Eldritch Moon,Rare,3,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Jason Rainville',4.0,False
Emrakul's Evangel,Creature,Human Horror,Eldritch Moon,Rare,3,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Jason Felix',0.18,False
Emrakul's Influence,Enchantment,None,Eldritch Moon,Uncommon,4,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Ryan Alexander Lee',0.1,False
Foul Emissary,Creature,Human Horror,Eldritch Moon,Uncommon,3,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Dan Scott',0.08,False
Gnarlwood Dryad,Creature,Dryad Horror,Eldritch Moon,Uncommon,1,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Raymond Swanland',0.17,False
Grapple with the Past,Instant,None,Eldritch Moon,Common,2,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Howard Lyon',0.17,False
Hamlet Captain,Creature,Human Warrior,Eldritch Moon,Uncommon,2,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Wayne Reynolds',0.08,False
Ishkanah Grafwidow,Creature,Spider,Eldritch Moon,Mythic Rare,5,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Christine Choi',2.38,True
Kessig Prowler,Creature,Werewolf Horror,Eldritch Moon,Uncommon,1,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Slawomir Maniak',0.18,False
Noose Constrictor,Creature,Snake,Eldritch Moon,Uncommon,2,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Igor Kieryluk',0.14,False
Permeating Mass,Creature,Spirit,Eldritch Moon,Rare,1,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Joseph Meehan',0.35,False
Prey Upon,Sorcery,None,Eldritch Moon,Common,1,Green,Legal,Legal,Legal,Legal,Legal,True,b'Dave Kendall',0.07,False
Primal Druid,Creature,Human Druid,Eldritch Moon,Common,2,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Tomasz Jedruszek',0.15,False
Shrill Howler,Creature,Werewolf Horror,Eldritch Moon,Uncommon,3,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Matt Stewart',0.13,False
Somberwald Stag,Creature,Elk,Eldritch Moon,Uncommon,5,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Lake Hurwitz',0.14,False
Spirit of the Hunt,Creature,Wolf Spirit,Eldritch Moon,Rare,3,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Bastien L. Deharme',0.41,False
Splendid Reclamation,Sorcery,None,Eldritch Moon,Rare,4,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Wesley Burt',3.27,False
Springsage Ritual,Instant,None,Eldritch Moon,Common,4,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Ben Maier',0.04,False
Swift Spinner,Creature,Spider,Eldritch Moon,Common,4,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Nils Hamm',0.05,False
Tangleclaw Werewolf,Creature,Werewolf Horror,Eldritch Moon,Uncommon,4,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Steven Belledin',0.11,False
Ulvenwald Captive,Creature,Werewolf Horror,Eldritch Moon,Common,2,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Chris Rahn',0.16,False
Ulvenwald Observer,Creature,Treefolk,Eldritch Moon,Rare,6,Green,Legal,Not Legal,Legal,Legal,Legal,True,b'Jaime Jones',0.22,False
Waxing Moon,Instant,None,Eldritch Moon,Common,2,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Adam Paquette',0.13,False
Wolfkin Bond,Enchantment,Aura,Eldritch Moon,Common,5,Green,Legal,Legal,Legal,Legal,Legal,True,b'Lindsey Look',0.09,False
Woodcutter's Grit,Instant,None,Eldritch Moon,Common,3,Green,Legal,Not Legal,Legal,Legal,Legal,False,b'Anthony Palumbo',0.05,False
