names,supertypes,subtypes,set,rarity,cmc,color,modern legality,standard legality,commander legality,vintage legality,legacy legality,reprint,artist,price,is_legendary
Leonin of the Lost Pride,Creature,Cat Warrior,Theros Beyond Death,Common,2,White,Legal,Legal,Legal,Legal,Legal,True,b'Aaron Miller',0.06,False
Nyxborn Courser,Enchantment Creature,Centaur Scout,Theros Beyond Death,Common,3,White,Legal,Legal,Legal,Legal,Legal,True,b'Bastien L. Deharme',0.03,False
Omen of the Sun,Enchantment,None,Theros Beyond Death,Common,3,White,Legal,Legal,Legal,Legal,Legal,True,b'Piotr Dura',0.09,False
Phalanx Tactics,Instant,None,Theros Beyond Death,Uncommon,2,White,Legal,Legal,Legal,Legal,Legal,True,b'Bayard Wu',0.08,False
Pious Wayfarer,Creature,Human Scout,Theros Beyond Death,Common,1,White,Legal,Legal,Legal,Legal,Legal,True,b'Mark Zug',0.05,False
Reverent Hoplite,Creature,Human Soldier,Theros Beyond Death,Uncommon,5,White,Legal,Legal,Legal,Legal,Legal,True,b'Sidharth Chaturvedi',0.07,False
Revoke Existence,Sorcery,None,Theros Beyond Death,Common,2,White,Legal,Legal,Legal,Legal,Legal,True,b'Adam Paquette',0.05,False
Rumbling Sentry,Creature,Giant,Theros Beyond Death,Common,5,White,Legal,Legal,Legal,Legal,Legal,True,b'Yongjae Choi',0.03,False
Sentinel's Eyes,Enchantment,Aura,Theros Beyond Death,Common,1,White,Legal,Legal,Legal,Legal,Legal,True,b'Wisnu Tan',0.14,False
Shatter the Sky,Sorcery,None,Theros Beyond Death,Rare,4,White,Legal,Legal,Legal,Legal,Legal,True,b'Bayard Wu',1.07,False
Sunmane Pegasus,Creature,Pegasus,Theros Beyond Death,Common,4,White,Legal,Legal,Legal,Legal,Legal,True,b'John Severin Brassell',0.05,False
Taranika Akroan Veteran,Creature,Human Soldier,Theros Beyond Death,Rare,3,White,Legal,Legal,Legal,Legal,Legal,True,b'Eric Deschamps',0.19,True
Transcendent Envoy,Enchantment Creature,Griffin,Theros Beyond Death,Common,2,White,Legal,Legal,Legal,Legal,Legal,True,b'Zezhou Chen',0.07,False
Triumphant Surge,Instant,None,Theros Beyond Death,Common,4,White,Legal,Legal,Legal,Legal,Legal,True,b'Daarken',0.03,False
Alirios Enraptured,Creature,Human,Theros Beyond Death,Uncommon,3,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Kieran Yanner',0.06,True
Ashiok's Erasure,Enchantment,None,Theros Beyond Death,Rare,4,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Zezhou Chen',0.24,False
Brine Giant,Creature,Giant,Theros Beyond Death,Common,7,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Yongjae Choi',0.03,False
Callaphe Beloved of the Sea,Enchantment Creature,Demigod,Theros Beyond Death,Uncommon,3,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Zack Stella',0.13,True
Chain to Memory,Instant,None,Theros Beyond Death,Common,1,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Paul Scott Canavan',0.03,False
Deny the Divine,Instant,None,Theros Beyond Death,Common,3,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Yigit Koroglu',0.05,False
Eidolon of Philosophy,Enchantment Creature,Spirit,Theros Beyond Death,Common,1,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Adam Paquette',0.04,False
Elite Instructor,Creature,Human Wizard,Theros Beyond Death,Common,3,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Mike Sass',0.03,False
Glimpse of Freedom,Instant,None,Theros Beyond Death,Uncommon,2,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Clint Cearley',0.03,False
Ichthyomorphosis,Enchantment,Aura,Theros Beyond Death,Common,3,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Campbell White',0.03,False
Kiora Bests the Sea God,Enchantment,Saga,Theros Beyond Death,Mythic Rare,7,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Victor Adame Minguez',1.43,False
Medomai's Prophecy,Enchantment,Saga,Theros Beyond Death,Uncommon,2,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Seb McKinnon',0.09,False
Memory Drain,Instant,None,Theros Beyond Death,Common,4,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Pindurski',0.04,False
Nadir Kraken,Creature,Kraken,Theros Beyond Death,Rare,3,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Dan Scott',1.06,False
Naiad of Hidden Coves,Enchantment Creature,Nymph,Theros Beyond Death,Common,3,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Kieran Yanner',0.05,False
Nyxborn Seaguard,Enchantment Creature,Merfolk Soldier,Theros Beyond Death,Common,4,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Simon Dominic',0.02,False
Omen of the Sea,Enchantment,None,Theros Beyond Death,Common,2,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Piotr Dura',0.2,False
One with the Stars,Enchantment,Aura,Theros Beyond Death,Uncommon,4,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Caio Monteiro',0.06,False
Protean Thaumaturge,Creature,Human Wizard,Theros Beyond Death,Rare,2,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Izzy',0.18,False
Riptide Turtle,Creature,Turtle,Theros Beyond Death,Common,2,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Brian Valeza',0.05,False
Sage of Mysteries,Creature,Human Wizard,Theros Beyond Death,Uncommon,1,Blue,Legal,Legal,Legal,Legal,Legal,True,b'John Stanko',0.08,False
Sea God's Scorn,Sorcery,None,Theros Beyond Death,Uncommon,6,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Zoltan Boros',0.03,False
Shimmerwing Chimera,Enchantment Creature,Chimera,Theros Beyond Death,Uncommon,4,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Christopher Burdett',0.09,False
Shoal Kraken,Creature,Kraken,Theros Beyond Death,Uncommon,5,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Vincent Proce',0.05,False
Sleep of the Dead,Sorcery,None,Theros Beyond Death,Common,1,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Kari Christensen',0.05,False
Starlit Mantle,Enchantment,Aura,Theros Beyond Death,Common,2,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Chris Rahn',0.05,False
Stern Dismissal,Instant,None,Theros Beyond Death,Common,1,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Lie Setiawan',0.05,False
Stinging Lionfish,Enchantment Creature,Fish,Theros Beyond Death,Uncommon,2,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Christopher Burdett',0.07,False
Sweet Oblivion,Sorcery,None,Theros Beyond Death,Uncommon,2,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Clint Cearley',0.08,False
Thassa Deep-Dwelling,Enchantment Creature,God,Theros Beyond Death,Mythic Rare,4,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Zack Stella',11.38,True
Thassa's Intervention,Instant,None,Theros Beyond Death,Rare,3,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Zack Stella',0.42,False
Thassa's Oracle,Creature,Merfolk Wizard,Theros Beyond Death,Rare,2,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Jesper Ejsing',5.05,False
Thirst for Meaning,Instant,None,Theros Beyond Death,Common,3,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Brian Valeza',0.1,False
Threnody Singer,Creature,Siren,Theros Beyond Death,Uncommon,2,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Pindurski',0.08,False
Thryx the Sudden Storm,Creature,Elemental Giant,Theros Beyond Death,Rare,5,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Mathias Kollros',0.36,True
Towering-Wave Mystic,Creature,Merfolk Wizard,Theros Beyond Death,Common,2,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Jason Rainville',0.05,False
Triton Waverider,Creature,Merfolk Wizard,Theros Beyond Death,Common,4,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Lie Setiawan',0.02,False
Vexing Gull,Creature,Bird,Theros Beyond Death,Common,3,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Volkan Ba\xc7\xb5a',0.03,False
Wavebreak Hippocamp,Enchantment Creature,Horse Fish,Theros Beyond Death,Rare,3,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Caio Monteiro',0.23,False
Whirlwind Denial,Instant,None,Theros Beyond Death,Uncommon,3,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Lie Setiawan',0.22,False
Witness of Tomorrows,Enchantment Creature,Sphinx,Theros Beyond Death,Common,5,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Svetlin Velinov',0.03,False
Agonizing Remorse,Sorcery,None,Theros Beyond Death,Uncommon,2,Black,Legal,Legal,Legal,Legal,Legal,True,b'Wisnu Tan',0.45,False
Aphemia the Cacophony,Enchantment Creature,Harpy,Theros Beyond Death,Rare,2,Black,Legal,Legal,Legal,Legal,Legal,True,b'Lucas Graciano',0.21,True
Aspect of Lamprey,Enchantment,Aura,Theros Beyond Death,Common,4,Black,Legal,Legal,Legal,Legal,Legal,True,b'Deruchenko Alexander',0.06,False
Blight-Breath Catoblepas,Creature,Beast,Theros Beyond Death,Common,6,Black,Legal,Legal,Legal,Legal,Legal,True,b'Antonio Jos\xc3\xa9 Manzanedo',0.03,False
Cling to Dust,Instant,None,Theros Beyond Death,Uncommon,1,Black,Legal,Legal,Legal,Legal,Legal,True,b'Caio Monteiro',0.14,False
Discordant Piper,Creature,Zombie Satyr,Theros Beyond Death,Common,2,Black,Legal,Legal,Legal,Legal,Legal,True,b'John Stanko',0.06,False
Drag to the Underworld,Instant,None,Theros Beyond Death,Uncommon,4,Black,Legal,Legal,Legal,Legal,Legal,True,b'Victor Adame Minguez',0.21,False
Eat to Extinction,Instant,None,Theros Beyond Death,Rare,4,Black,Legal,Legal,Legal,Legal,Legal,True,b'Vincent Proce',0.37,False
Elspeth's Nightmare,Enchantment,Saga,Theros Beyond Death,Uncommon,3,Black,Legal,Legal,Legal,Legal,Legal,True,b'Jason Rainville',0.1,False
Enemy of Enlightenment,Enchantment Creature,Demon,Theros Beyond Death,Uncommon,6,Black,Legal,Legal,Legal,Legal,Legal,True,b'James Ryman',0.06,False
Erebos Bleak-Hearted,Enchantment Creature,God,Theros Beyond Death,Mythic Rare,4,Black,Legal,Legal,Legal,Legal,Legal,True,b'Chase Stone',2.09,True
Erebos's Intervention,Instant,None,Theros Beyond Death,Rare,2,Black,Legal,Legal,Legal,Legal,Legal,True,b'Mathias Kollros',0.36,False
Final Death,Instant,None,Theros Beyond Death,Common,5,Black,Legal,Legal,Legal,Legal,Legal,True,b'Johann Bodin',0.06,False
Fruit of Tizerus,Sorcery,None,Theros Beyond Death,Common,1,Black,Legal,Legal,Legal,Legal,Legal,True,b'Bastien L. Deharme',0.04,False
Funeral Rites,Sorcery,None,Theros Beyond Death,Common,3,Black,Legal,Legal,Legal,Legal,Legal,True,b'John Stanko',0.03,False
Gravebreaker Lamia,Enchantment Creature,Snake Lamia,Theros Beyond Death,Rare,5,Black,Legal,Legal,Legal,Legal,Legal,True,b'Lius Lasahido',0.39,False
Gray Merchant of Asphodel,Creature,Zombie,Theros Beyond Death,Uncommon,5,Black,Legal,Legal,Legal,Legal,Legal,True,b'Scott Murphy',0.36,False
Grim Physician,Creature,Zombie,Theros Beyond Death,Common,1,Black,Legal,Legal,Legal,Legal,Legal,True,b'Mark Zug',0.04,False
Hateful Eidolon,Enchantment Creature,Spirit,Theros Beyond Death,Uncommon,1,Black,Legal,Legal,Legal,Legal,Legal,True,b'Daniel Ljunggren',0.16,False
Inevitable End,Enchantment,Aura,Theros Beyond Death,Uncommon,3,Black,Legal,Legal,Legal,Legal,Legal,True,b'Josh Hass',0.07,False
Lampad of Death's Vigil,Enchantment Creature,Nymph,Theros Beyond Death,Common,2,Black,Legal,Legal,Legal,Legal,Legal,True,b'Jason Felix',0.08,False
Minion's Return,Enchantment,Aura,Theros Beyond Death,Uncommon,3,Black,Legal,Legal,Legal,Legal,Legal,True,b'Billy Christian',0.08,False
Mire Triton,Creature,Zombie Merfolk,Theros Beyond Death,Uncommon,2,Black,Legal,Legal,Legal,Legal,Legal,True,b'Seb McKinnon',0.13,False
Mire's Grasp,Enchantment,Aura,Theros Beyond Death,Common,2,Black,Legal,Legal,Legal,Legal,Legal,True,b'Chris Rallis',0.03,False
Mogis's Favor,Enchantment,Aura,Theros Beyond Death,Common,1,Black,Legal,Legal,Legal,Legal,Legal,True,b'Uriah Voth',0.03,False
Nightmare Shepherd,Enchantment Creature,Demon,Theros Beyond Death,Rare,4,Black,Legal,Legal,Legal,Legal,Legal,True,b'Tyler Jacobson',0.82,False
Nyxborn Marauder,Enchantment Creature,Minotaur,Theros Beyond Death,Common,4,Black,Legal,Legal,Legal,Legal,Legal,True,b'Steve Prescott',0.04,False
Omen of the Dead,Enchantment,None,Theros Beyond Death,Common,1,Black,Legal,Legal,Legal,Legal,Legal,True,b'Piotr Dura',0.06,False
Pharika's Libation,Instant,None,Theros Beyond Death,Common,3,Black,Legal,Legal,Legal,Legal,Legal,True,b'Jason Felix',0.08,False
Pharika's Spawn,Creature,Gorgon,Theros Beyond Death,Uncommon,4,Black,Legal,Legal,Legal,Legal,Legal,True,b'Vincent Proce',0.04,False
Rage-Scarred Berserker,Creature,Minotaur Berserker,Theros Beyond Death,Common,5,Black,Legal,Legal,Legal,Legal,Legal,True,b'Antonio Jos\xc3\xa9 Manzanedo',0.06,False
Scavenging Harpy,Creature,Harpy,Theros Beyond Death,Common,3,Black,Legal,Legal,Legal,Legal,Legal,True,b'Daniel Ljunggren',0.04,False
Soulreaper of Mogis,Enchantment Creature,Minotaur Shaman,Theros Beyond Death,Common,3,Black,Legal,Legal,Legal,Legal,Legal,True,b'Dmitry Burmak',0.05,False
Temple Thief,Creature,Human Rogue,Theros Beyond Death,Common,2,Black,Legal,Legal,Legal,Legal,Legal,True,b'Evyn Fong',0.02,False
Treacherous Blessing,Enchantment,None,Theros Beyond Death,Rare,3,Black,Legal,Legal,Legal,Legal,Legal,True,b'Marco Teixeira',0.27,False
Tymaret Calls the Dead,Enchantment,Saga,Theros Beyond Death,Rare,3,Black,Legal,Legal,Legal,Legal,Legal,True,b'Vincent Proce',0.22,False
Tymaret Chosen from Death,Enchantment Creature,Demigod,Theros Beyond Death,Uncommon,2,Black,Legal,Legal,Legal,Legal,Legal,True,b'Chase Stone',0.15,True
Underworld Charger,Creature,Nightmare Horse,Theros Beyond Death,Common,3,Black,Legal,Legal,Legal,Legal,Legal,True,b'Johann Bodin',0.02,False
Underworld Dreams,Enchantment,None,Theros Beyond Death,Uncommon,3,Black,Legal,Legal,Legal,Legal,Legal,True,b'Pindurski',0.27,False
Venomous Hierophant,Creature,Gorgon Cleric,Theros Beyond Death,Common,4,Black,Legal,Legal,Legal,Legal,Legal,True,b'Johannes Voss',0.05,False
Woe Strider,Creature,Horror,Theros Beyond Death,Rare,3,Black,Legal,Legal,Legal,Legal,Legal,True,b'John Thacker',1.05,False
The Akroan War,Enchantment,Saga,Theros Beyond Death,Rare,4,Red,Legal,Legal,Legal,Legal,Legal,True,b'Steven Belledin',0.16,False
Anax Hardened in the Forge,Enchantment Creature,Demigod,Theros Beyond Death,Uncommon,3,Red,Legal,Legal,Legal,Legal,Legal,True,b'Eric Deschamps',0.36,True
Arena Trickster,Creature,Human Shaman,Theros Beyond Death,Common,4,Red,Legal,Legal,Legal,Legal,Legal,True,b'Pindurski',0.02,False
Aspect of Manticore,Enchantment,Aura,Theros Beyond Death,Common,3,Red,Legal,Legal,Legal,Legal,Legal,True,b'Tomasz Jedruszek',0.02,False
Blood Aspirant,Creature,Satyr Berserker,Theros Beyond Death,Uncommon,2,Red,Legal,Legal,Legal,Legal,Legal,True,b'Tyler Walpole',0.06,False
Careless Celebrant,Creature,Satyr Shaman,Theros Beyond Death,Uncommon,2,Red,Legal,Legal,Legal,Legal,Legal,True,b'Mathias Kollros',0.08,False
Dreamshaper Shaman,Enchantment Creature,Minotaur Shaman,Theros Beyond Death,Uncommon,6,Red,Legal,Legal,Legal,Legal,Legal,True,b'Steve Prescott',0.08,False
Dreamstalker Manticore,Enchantment Creature,Manticore,Theros Beyond Death,Uncommon,3,Red,Legal,Legal,Legal,Legal,Legal,True,b'Chris Rallis',0.07,False
Escape Velocity,Enchantment,Aura,Theros Beyond Death,Uncommon,1,Red,Legal,Legal,Legal,Legal,Legal,True,b'Mathias Kollros',0.07,False
Fateful End,Instant,None,Theros Beyond Death,Uncommon,3,Red,Legal,Legal,Legal,Legal,Legal,True,b'Chris Rallis',0.06,False
Final Flare,Instant,None,Theros Beyond Death,Common,3,Red,Legal,Legal,Legal,Legal,Legal,True,b'Kev Walker',0.03,False
Flummoxed Cyclops,Creature,Cyclops,Theros Beyond Death,Common,4,Red,Legal,Legal,Legal,Legal,Legal,True,b'Mark Behm',0.02,False
Furious Rise,Enchantment,None,Theros Beyond Death,Uncommon,3,Red,Legal,Legal,Legal,Legal,Legal,True,b'Chase Stone',0.1,False
Hero of the Games,Creature,Human Soldier,Theros Beyond Death,Common,3,Red,Legal,Legal,Legal,Legal,Legal,True,b'Josh Hass',0.02,False
Heroes of the Revel,Creature,Satyr Soldier,Theros Beyond Death,Uncommon,5,Red,Legal,Legal,Legal,Legal,Legal,True,b'Zoltan Boros',0.07,False
Impending Doom,Enchantment,Aura,Theros Beyond Death,Uncommon,3,Red,Legal,Legal,Legal,Legal,Legal,True,b'Zoltan Boros',0.04,False
Incendiary Oracle,Creature,Human Shaman,Theros Beyond Death,Common,2,Red,Legal,Legal,Legal,Legal,Legal,True,b'Cynthia Sheppard',0.03,False
Infuriate,Instant,None,Theros Beyond Death,Common,1,Red,Legal,Legal,Legal,Legal,Legal,True,b'Tomasz Jedruszek',0.06,False
Iroas's Blessing,Enchantment,Aura,Theros Beyond Death,Common,4,Red,Legal,Legal,Legal,Legal,Legal,True,b'Victor Adame Minguez',0.05,False
Irreverent Revelers,Creature,Satyr,Theros Beyond Death,Common,3,Red,Legal,Legal,Legal,Legal,Legal,True,b'Milivoj \xc4\x86eran',0.07,False
Nyxborn Brute,Enchantment Creature,Cyclops,Theros Beyond Death,Common,5,Red,Legal,Legal,Legal,Legal,Legal,True,b'Zoltan Boros',0.04,False
Omen of the Forge,Enchantment,None,Theros Beyond Death,Common,2,Red,Legal,Legal,Legal,Legal,Legal,True,b'Piotr Dura',0.07,False
Oread of Mountain's Blaze,Enchantment Creature,Nymph,Theros Beyond Death,Common,2,Red,Legal,Legal,Legal,Legal,Legal,True,b'Yigit Koroglu',0.04,False
Ox of Agonas,Creature,Ox,Theros Beyond Death,Mythic Rare,5,Red,Legal,Legal,Legal,Legal,Legal,True,b'Lie Setiawan',2.03,False
Phoenix of Ash,Creature,Phoenix,Theros Beyond Death,Rare,3,Red,Legal,Legal,Legal,Legal,Legal,True,b'Svetlin Velinov',0.41,False
Portent of Betrayal,Sorcery,None,Theros Beyond Death,Common,4,Red,Legal,Legal,Legal,Legal,Legal,True,b'Greg Staples',0.04,False
Purphoros Bronze-Blooded,Enchantment Creature,God,Theros Beyond Death,Mythic Rare,5,Red,Legal,Legal,Legal,Legal,Legal,True,b'Eric Deschamps',2.32,True
Purphoros's Intervention,Sorcery,None,Theros Beyond Death,Rare,2,Red,Legal,Legal,Legal,Legal,Legal,True,b'Aleksi Briclot',0.16,False
Satyr's Cunning,Sorcery,None,Theros Beyond Death,Common,1,Red,Legal,Legal,Legal,Legal,Legal,True,b'Deruchenko Alexander',0.03,False
Skophos Maze-Warden,Creature,Minotaur Warrior,Theros Beyond Death,Uncommon,4,Red,Legal,Legal,Legal,Legal,Legal,True,b'Jason Rainville',0.04,False
Skophos Warleader,Creature,Minotaur Warrior,Theros Beyond Death,Common,5,Red,Legal,Legal,Legal,Legal,Legal,True,b'Svetlin Velinov',0.04,False
Stampede Rider,Creature,Satyr,Theros Beyond Death,Common,3,Red,Legal,Legal,Legal,Legal,Legal,True,b'Aaron Miller',0.03,False
Storm Herald,Creature,Human Shaman,Theros Beyond Death,Rare,3,Red,Legal,Legal,Legal,Legal,Legal,True,b'Aleksi Briclot',0.39,False
Storm's Wrath,Sorcery,None,Theros Beyond Death,Rare,4,Red,Legal,Legal,Legal,Legal,Legal,True,b'Yeong-Hao Han',0.49,False
Tectonic Giant,Creature,Elemental Giant,Theros Beyond Death,Rare,4,Red,Legal,Legal,Legal,Legal,Legal,True,b'Slawomir Maniak',0.29,False
Thrill of Possibility,Instant,None,Theros Beyond Death,Common,2,Red,Legal,Legal,Legal,Legal,Legal,True,b'Izzy',0.11,False
The Triumph of Anax,Enchantment,Saga,Theros Beyond Death,Uncommon,3,Red,Legal,Legal,Legal,Legal,Legal,True,b'Chris Seaman',0.06,False
Underworld Breach,Enchantment,None,Theros Beyond Death,Rare,2,Red,Legal,Legal,Legal,Legal,Banned,True,b'Lie Setiawan',2.53,False
Underworld Fires,Sorcery,None,Theros Beyond Death,Uncommon,2,Red,Legal,Legal,Legal,Legal,Legal,True,b'Bayard Wu',0.06,False
Underworld Rage-Hound,Creature,Elemental Dog,Theros Beyond Death,Common,2,Red,Legal,Legal,Legal,Legal,Legal,True,b'Tyler Walpole',0.02,False
Wrap in Flames,Sorcery,None,Theros Beyond Death,Common,4,Red,Legal,Legal,Legal,Legal,Legal,True,b'Kari Christensen',0.05,False
Arasta of the Endless Web,Enchantment Creature,Spider,Theros Beyond Death,Rare,4,Green,Legal,Legal,Legal,Legal,Legal,True,b'Sam Rowan',0.42,True
The Binding of the Titans,Enchantment,Saga,Theros Beyond Death,Uncommon,2,Green,Legal,Legal,Legal,Legal,Legal,True,b'Adam Paquette',0.07,False
Chainweb Aracnir,Creature,Spider,Theros Beyond Death,Uncommon,1,Green,Legal,Legal,Legal,Legal,Legal,True,b'Sam Rowan',0.11,False
Destiny Spinner,Enchantment Creature,Human,Theros Beyond Death,Uncommon,2,Green,Legal,Legal,Legal,Legal,Legal,True,b'Livia Prima',0.57,False
Dryad of the Ilysian Grove,Enchantment Creature,Nymph Dryad,Theros Beyond Death,Rare,3,Green,Legal,Legal,Legal,Legal,Legal,True,b'Scott Murphy',8.71,False
The First Iroan Games,Enchantment,Saga,Theros Beyond Death,Rare,3,Green,Legal,Legal,Legal,Legal,Legal,True,b'Noah Bradley',0.19,False
Gift of Strength,Instant,None,Theros Beyond Death,Common,2,Green,Legal,Legal,Legal,Legal,Legal,True,b'Winona Nelson',0.03,False
Hydra's Growth,Enchantment,Aura,Theros Beyond Death,Uncommon,3,Green,Legal,Legal,Legal,Legal,Legal,True,b'Bayard Wu',0.72,False
Hyrax Tower Scout,Creature,Human Scout,Theros Beyond Death,Common,3,Green,Legal,Legal,Legal,Legal,Legal,True,b'Micah Epstein',0.05,False
Ilysian Caryatid,Creature,Plant,Theros Beyond Death,Common,2,Green,Legal,Legal,Legal,Legal,Legal,True,b'Winona Nelson',0.13,False
Inspire Awe,Instant,None,Theros Beyond Death,Common,4,Green,Legal,Legal,Legal,Legal,Legal,True,b'Ekaterina Burmak',0.05,False
Klothys's Design,Sorcery,None,Theros Beyond Death,Uncommon,6,Green,Legal,Legal,Legal,Legal,Legal,True,b'Lie Setiawan',0.07,False
