names,supertypes,subtypes,set,rarity,cmc,color,modern legality,standard legality,commander legality,vintage legality,legacy legality,reprint,artist,price,is_legendary
Cruzada,Enchantment,None,Fourth Edition Foreign Black Border,Rare,2,White,Not Legal,Not Legal,Banned,Banned,Banned,True,b'Mark Poole',0.56,False
Guarda contra la muerte,Instant,None,Fourth Edition Foreign Black Border,Common,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Poole',0.56,False
Desencantar,Instant,None,Fourth Edition Foreign Black Border,Common,2,White,Legal,Legal,Legal,Legal,Legal,True,b'Amy Weber',0.56,False
Transformación divina,Enchantment,Aura,Fourth Edition Foreign Black Border,Uncommon,4,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'N\xc3\xa9N\xc3\xa9 Thomas',0.56,False
Sierpe de tierra,Creature,Dragon Wurm,Fourth Edition Foreign Black Border,Rare,7,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Quinton Hoover',0.56,False
Ojo por ojo,Instant,None,Fourth Edition Foreign Black Border,Rare,2,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Poole',0.56,False
Area fortifcada,Enchantment,None,Fourth Edition Foreign Black Border,Common,3,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Randy Asplund-Faith',0.56,False
Guarda de verde,Enchantment,Aura,Fourth Edition Foreign Black Border,Uncommon,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dan Frazier',0.56,False
Bálsamo de curación,Instant,None,Fourth Edition Foreign Black Border,Common,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Dan Frazier',0.56,False
Armadura sagrada,Enchantment,Aura,Fourth Edition Foreign Black Border,Common,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Melissa A. Benson',0.56,False
Fuerza sagrada,Enchantment,Aura,Fourth Edition Foreign Black Border,Common,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Anson Maddocks',0.56,False
Isla santuario,Enchantment,None,Fourth Edition Foreign Black Border,Rare,2,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Poole',0.56,False
Karma,Enchantment,None,Fourth Edition Foreign Black Border,Uncommon,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Richard Thomas',0.56,False
Sino,Enchantment,None,Fourth Edition Foreign Black Border,Uncommon,4,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Kaja Foglio',0.56,False
Impuesto sobre las tierras,Enchantment,None,Fourth Edition Foreign Black Border,Rare,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Brian Sn\xc3\xb5ddy',0.56,False
Pegaso de la meseta,Creature,Pegasus,Fourth Edition Foreign Black Border,Common,2,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Melissa A. Benson',0.56,False
Moral,Instant,None,Fourth Edition Foreign Black Border,Common,3,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Poole',0.56,False
Paladín del norte,Creature,Human Knight,Fourth Edition Foreign Black Border,Rare,4,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Douglas Shuler',0.56,False
Buitres de Osai,Creature,Bird,Fourth Edition Foreign Black Border,Uncommon,2,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dan Frazier',0.56,False
Unicornio perlado,Creature,Unicorn,Fourth Edition Foreign Black Border,Common,3,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Cornelius Brudi',0.56,False
Encarnación personal,Creature,Avatar Incarnation,Fourth Edition Foreign Black Border,Rare,6,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Kev Brockschmidt',0.56,False
Piedad,Instant,None,Fourth Edition Foreign Black Border,Common,3,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Poole',0.56,False
Piqueros,Creature,Human Soldier,Fourth Edition Foreign Black Border,Common,2,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dennis Detwiller',0.56,False
Atadura de pureza,Instant,None,Fourth Edition Foreign Black Border,Rare,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Sandra Everingham',0.56,False
Guarda de rojo,Enchantment,Aura,Fourth Edition Foreign Black Border,Uncommon,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dan Frazier',0.56,False
Inversión de daño,Instant,None,Fourth Edition Foreign Black Border,Rare,3,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Dameon Willich',0.56,False
Rectitud,Instant,None,Fourth Edition Foreign Black Border,Rare,1,White,Legal,Legal,Legal,Legal,Legal,True,b'Douglas Shuler',0.56,False
Sanador Samita,Creature,Human Cleric,Fourth Edition Foreign Black Border,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Tom W\xc3\xa4nerstrand',0.56,False
Leones de la sabana,Creature,Cat,Fourth Edition Foreign Black Border,Rare,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Daniel Gelon',0.56,False
Espíritu,Enchantment,Aura,Fourth Edition Foreign Black Border,Common,4,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Poole',0.56,False
Ángel de Serra,Creature,Angel,Fourth Edition Foreign Black Border,Uncommon,5,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Douglas Shuler',0.56,False
Vínculo espiritual,Enchantment,Aura,Fourth Edition Foreign Black Border,Uncommon,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Kaja Foglio',0.56,False
Espadas en guadañas,Instant,None,Fourth Edition Foreign Black Border,Uncommon,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Jeff A. Menges',0.56,False
Lobos de la tundra,Creature,Wolf,Fourth Edition Foreign Black Border,Common,1,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Quinton Hoover',0.56,False
Visiones,Sorcery,None,Fourth Edition Foreign Black Border,Uncommon,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'N\xc3\xa9N\xc3\xa9 Thomas',0.56,False
Muro de espadas,Creature,Wall,Fourth Edition Foreign Black Border,Uncommon,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Tedin',0.56,False
Caballero blanco,Creature,Human Knight,Fourth Edition Foreign Black Border,Uncommon,2,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Daniel Gelon',0.56,False
Guarda de blanco,Enchantment,Aura,Fourth Edition Foreign Black Border,Uncommon,1,White,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dan Frazier',0.56,False
Ira de Dios,Sorcery,None,Fourth Edition Foreign Black Border,Rare,4,White,Legal,Not Legal,Legal,Legal,Legal,True,b'Quinton Hoover',0.56,False
Elemental del aire,Creature,Elemental,Fourth Edition Foreign Black Border,Uncommon,5,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Richard Thomas',0.56,False
Animar artefacto,Enchantment,Aura,Fourth Edition Foreign Black Border,Uncommon,4,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Douglas Shuler',0.56,False
Aprendiz de brujo,Creature,Human Wizard,Fourth Edition Foreign Black Border,Common,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dan Frazier',0.56,False
Rechazo,Enchantment,Aura,Fourth Edition Foreign Black Border,Uncommon,1,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Brian Sn\xc3\xb5ddy',0.56,False
Ráfaga elemental azul,Instant,None,Fourth Edition Foreign Black Border,Common,1,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Richard Thomas',0.56,False
Magia de control,Enchantment,Aura,Fourth Edition Foreign Black Border,Uncommon,4,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dameon Willich',0.56,False
Contrahechizo,Instant,None,Fourth Edition Foreign Black Border,Uncommon,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Poole',0.56,False
Vinculo vital,Enchantment,Aura,Fourth Edition Foreign Black Border,Common,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Anson Maddocks',0.56,False
Drenaje de poder,Sorcery,None,Fourth Edition Foreign Black Border,Rare,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Douglas Shuler',0.56,False
Flujo energético,Enchantment,None,Fourth Edition Foreign Black Border,Uncommon,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Kaja Foglio',0.56,False
Exatraer energia,Sorcery,None,Fourth Edition Foreign Black Border,Common,1,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Daniel Gelon',0.56,False
Erosión,Enchantment,Aura,Fourth Edition Foreign Black Border,Common,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Pete Venters',0.56,False
Descarga astral,Enchantment,Aura,Fourth Edition Foreign Black Border,Uncommon,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Quinton Hoover',0.56,False
Volar,Enchantment,Aura,Fourth Edition Foreign Black Border,Common,1,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Anson Maddocks',0.56,False
Inundación,Enchantment,None,Fourth Edition Foreign Black Border,Common,1,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dennis Detwiller',0.56,False
Forma gaseosa,Enchantment,Aura,Fourth Edition Foreign Black Border,Common,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Phil Foglio',0.56,False
Barco fantasma,Creature,Spirit,Fourth Edition Foreign Black Border,Uncommon,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Tom W\xc3\xa4nerstrand',0.56,False
Galápago gigante,Creature,Turtle,Fourth Edition Foreign Black Border,Common,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Kaja Foglio',0.56,False
Retorno de Hurkyl,Instant,None,Fourth Edition Foreign Black Border,Rare,2,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'N\xc3\xa9N\xc3\xa9 Thomas',0.56,False
Pez isla Jasconius,Creature,Fish,Fourth Edition Foreign Black Border,Rare,7,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Jesper Myrfors',0.56,False
Saltar,Instant,None,Fourth Edition Foreign Black Border,Common,1,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Poole',0.56,False
Leviatán,Creature,Leviathan,Fourth Edition Foreign Black Border,Rare,9,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Tedin',0.56,False
Derivación vital,Enchantment,None,Fourth Edition Foreign Black Border,Uncommon,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Anson Maddocks',0.56,False
Señor de la Atlántida,Creature,Merfolk,Fourth Edition Foreign Black Border,Rare,2,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Melissa A. Benson',0.56,False
Escamoteo mágico,Instant,None,Fourth Edition Foreign Black Border,Rare,1,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Julie Baroh',0.56,False
Djinn Mahamoti,Creature,Djinn,Fourth Edition Foreign Black Border,Rare,6,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Dan Frazier',0.56,False
Escasez de maná,Instant,None,Fourth Edition Foreign Black Border,Rare,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dameon Willich',0.56,False
Tritones del Tridente Perlado,Creature,Merfolk,Fourth Edition Foreign Black Border,Common,1,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Jeff A. Menges',0.56,False
Bomba mental,Sorcery,None,Fourth Edition Foreign Black Border,Uncommon,1,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Tedin',0.56,False
Fuerzas fantasmales,Creature,Illusion,Fourth Edition Foreign Black Border,Uncommon,4,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Poole',0.56,False
Terreno fantasmal,Enchantment,Aura,Fourth Edition Foreign Black Border,Common,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dameon Willich',0.56,False
Monstruo fantasmal,Creature,Illusion,Fourth Edition Foreign Black Border,Uncommon,4,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Jesper Myrfors',0.56,False
Barco pirata,Creature,Human Pirate,Fourth Edition Foreign Black Border,Rare,5,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Tom W\xc3\xa4nerstrand',0.56,False
Pérdida de poder,Enchantment,Aura,Fourth Edition Foreign Black Border,Common,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Drew Tucker',0.56,False
Sumidero del poder,Instant,None,Fourth Edition Foreign Black Border,Common,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Richard Thomas',0.56,False
Hechicero pródigo,Creature,Human Wizard,Fourth Edition Foreign Black Border,Common,3,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Douglas Shuler',0.56,False
Entidad psiónica,Creature,Illusion,Fourth Edition Foreign Black Border,Rare,5,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Justin Hampton',0.56,False
Veneno psíquico,Enchantment,Aura,Fourth Edition Foreign Black Border,Common,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Brian Sn\xc3\xb5ddy',0.56,False
Lazo arcáico,Enchantment,Aura,Fourth Edition Foreign Black Border,Rare,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Christopher Rush',0.56,False
Serpiente de mar,Creature,Serpent,Fourth Edition Foreign Black Border,Common,6,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Jeff A. Menges',0.56,False
Leviatán de Segovia,Creature,Leviathan,Fourth Edition Foreign Black Border,Uncommon,5,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Melissa A. Benson',0.56,False
Sinnbad,Creature,Human,Fourth Edition Foreign Black Border,Uncommon,2,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Julie Baroh',0.56,False
Canto de sirena,Instant,None,Fourth Edition Foreign Black Border,Uncommon,1,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Anson Maddocks',0.56,False
Insidia mental,Instant,None,Fourth Edition Foreign Black Border,Rare,1,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Poole',0.56,False
Hechizo en ráfaga,Instant,None,Fourth Edition Foreign Black Border,Common,2,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Brian Sn\xc3\xb5ddy',0.56,False
Estásis,Enchantment,None,Fourth Edition Foreign Black Border,Rare,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Fay Jones',0.56,False
Robar artefacto,Enchantment,Aura,Fourth Edition Foreign Black Border,Uncommon,4,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Amy Weber',0.56,False
Ciudad sumergida,Enchantment,None,Fourth Edition Foreign Black Border,Common,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Jesper Myrfors',0.56,False
Atadura mental,Instant,None,Fourth Edition Foreign Black Border,Rare,1,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Poole',0.56,False
Elemental de tiempo,Creature,Elemental,Fourth Edition Foreign Black Border,Rare,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Amy Weber',0.56,False
Girar,Instant,None,Fourth Edition Foreign Black Border,Common,1,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Rob Alexander',0.56,False
Mutación inestable,Enchantment,Aura,Fourth Edition Foreign Black Border,Common,1,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Douglas Shuler',0.56,False
Anular invocación,Instant,None,Fourth Edition Foreign Black Border,Common,1,Blue,Legal,Legal,Legal,Legal,Legal,True,b'Douglas Shuler',0.56,False
Erupción volcánica,Sorcery,None,Fourth Edition Foreign Black Border,Rare,4,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Douglas Shuler',0.56,False
Muro de aire,Creature,Wall,Fourth Edition Foreign Black Border,Uncommon,3,Blue,Legal,Not Legal,Legal,Legal,Legal,True,b'Richard Thomas',0.56,False
Muro de agua,Creature,Wall,Fourth Edition Foreign Black Border,Uncommon,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Richard Thomas',0.56,False
Elemental de agua,Creature,Elemental,Fourth Edition Foreign Black Border,Uncommon,5,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Jeff A. Menges',0.56,False
Halcón del céfiro,Creature,Bird,Fourth Edition Foreign Black Border,Common,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Heather Hudson',0.56,False
Abominación,Creature,Horror,Fourth Edition Foreign Black Border,Uncommon,5,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Tedin',0.56,False
Animar a los muertos,Enchantment,Aura,Fourth Edition Foreign Black Border,Uncommon,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Anson Maddocks',0.56,False
Cenizas a las cenizas,Sorcery,None,Fourth Edition Foreign Black Border,Uncommon,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Drew Tucker',0.56,False
Luna maligna,Enchantment,None,Fourth Edition Foreign Black Border,Rare,2,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Jesper Myrfors',0.56,False
Caballero negro,Creature,Human Knight,Fourth Edition Foreign Black Border,Uncommon,2,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Jeff A. Menges',0.56,False
Tierra estéril,Enchantment,Aura,Fourth Edition Foreign Black Border,Uncommon,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Pete Venters',0.56,False
Diablillo del pantano,Creature,Imp,Fourth Edition Foreign Black Border,Common,2,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Ron Spencer',0.56,False
Aparición de la ciénaga,Creature,Wraith,Fourth Edition Foreign Black Border,Uncommon,4,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Jeff A. Menges',0.56,False
Hormigas carroñeras,Creature,Insect,Fourth Edition Foreign Black Border,Uncommon,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Richard Thomas',0.56,False
Horror cósmico,Creature,Horror,Fourth Edition Foreign Black Border,Rare,6,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Jesper Myrfors',0.56,False
Tierra maldita,Enchantment,Aura,Fourth Edition Foreign Black Border,Uncommon,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Jesper Myrfors',0.56,False
Momia ciclópea,Creature,Zombie,Fourth Edition Foreign Black Border,Common,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,"b'Edward P. Beard, Jr.'",0.56,False
Ritual siniestro,Instant,None,Fourth Edition Foreign Black Border,Common,1,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Sandra Everingham',0.56,False
Tenaza mortal,Enchantment,None,Fourth Edition Foreign Black Border,Uncommon,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Anson Maddocks',0.56,False
Atadura mortal,Instant,None,Fourth Edition Foreign Black Border,Rare,1,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Sandra Everingham',0.56,False
Drenar vida,Sorcery,None,Fourth Edition Foreign Black Border,Common,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Douglas Shuler',0.56,False
Esqueletos esclavos,Creature,Skeleton,Fourth Edition Foreign Black Border,Common,2,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Sandra Everingham',0.56,False
El-Hajjâj,Creature,Human Wizard,Fourth Edition Foreign Black Border,Rare,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dameon Willich',0.56,False
Incursores del Erg,Creature,Human Warrior,Fourth Edition Foreign Black Border,Common,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dameon Willich',0.56,False
Presencia maligna,Enchantment,Aura,Fourth Edition Foreign Black Border,Uncommon,1,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Sandra Everingham',0.56,False
Inspirar temor,Enchantment,Aura,Fourth Edition Foreign Black Border,Common,2,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Poole',0.56,False
Sombra gélida,Creature,Shade,Fourth Edition Foreign Black Border,Common,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Douglas Shuler',0.56,False
Abatimiento,Enchantment,None,Fourth Edition Foreign Black Border,Uncommon,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Dan Frazier',0.56,False
Avaricia,Enchantment,None,Fourth Edition Foreign Black Border,Rare,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Phil Foglio',0.56,False
Aullido del más allá,Instant,None,Fourth Edition Foreign Black Border,Common,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Poole',0.56,False
Espectro hipnótico,Creature,Specter,Fourth Edition Foreign Black Border,Uncommon,3,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Douglas Shuler',0.56,False
Efrit de Junún,Creature,Efreet,Fourth Edition Foreign Black Border,Uncommon,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Christopher Rush',0.56,False
Señor del Abismo,Creature,Demon,Fourth Edition Foreign Black Border,Rare,7,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Tedin',0.56,False
Alma en pena,Creature,Spirit Minion,Fourth Edition Foreign Black Border,Common,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Randy Asplund-Faith',0.56,False
Gas de los pantanos,Instant,None,Fourth Edition Foreign Black Border,Common,1,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Douglas Shuler',0.56,False
Latigazo mental,Sorcery,None,Fourth Edition Foreign Black Border,Rare,2,Black,Not Legal,Not Legal,Legal,Legal,Banned,True,b'Julie Baroh',0.56,False
Moradores de las tinieblas,Creature,Zombie,Fourth Edition Foreign Black Border,Common,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Drew Tucker',0.56,False
Sombra del submundo,Creature,Spirit,Fourth Edition Foreign Black Border,Rare,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Christopher Rush',0.56,False
Pesadilla,Creature,Nightmare Horse,Fourth Edition Foreign Black Border,Rare,6,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Melissa A. Benson',0.56,False
Parálisis,Enchantment,Aura,Fourth Edition Foreign Black Border,Common,1,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Anson Maddocks',0.56,False
Pestilencia,Enchantment,None,Fourth Edition Foreign Black Border,Common,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Jesper Myrfors',0.56,False
Escorpión del Abismo,Creature,Scorpion,Fourth Edition Foreign Black Border,Common,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Scott Kirschner',0.56,False
Plaga de ratas,Creature,Rat,Fourth Edition Foreign Black Border,Common,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Anson Maddocks',0.56,False
Pordiosero,Creature,Human Minion,Fourth Edition Foreign Black Border,Rare,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Daniel Gelon',0.56,False
Alzar a los muertos,Sorcery,None,Fourth Edition Foreign Black Border,Common,1,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Jeff A. Menges',0.56,False
Asesino real,Creature,Human Assassin,Fourth Edition Foreign Black Border,Rare,3,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Tom W\xc3\xa4nerstrand',0.56,False
Zombies dañinos,Creature,Zombie,Fourth Edition Foreign Black Border,Common,3,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Jesper Myrfors',0.56,False
Gul carroñero,Creature,Zombie,Fourth Edition Foreign Black Border,Uncommon,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Jeff A. Menges',0.56,False
Vampiro de Sengir,Creature,Vampire,Fourth Edition Foreign Black Border,Uncommon,5,Black,Legal,Not Legal,Legal,Legal,Legal,True,b'Anson Maddocks',0.56,False
Simulacro,Instant,None,Fourth Edition Foreign Black Border,Uncommon,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Mark Poole',0.56,False
Reina hechicera,Creature,Human Wizard,Fourth Edition Foreign Black Border,Rare,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,b'Kaja Foglio',0.56,False
Grilletes espectrales,Enchantment,Aura,Fourth Edition Foreign Black Border,Uncommon,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,True,"b'Edward P. Beard, Jr.'",0.56,False
