names,edhrec
Pulse of Murasa,1181
Rabid Bite,1347
Season of Growth,2278
Sedge Scorpion,331
Shared Summons,5367
Shifting Ceratops,1062
Silverback Shaman,78
Thicket Crasher,837
Thrashing Brontodon,5817
Veil of Summer,9570
Vivien Arkbow Ranger,713
Voracious Hydra,3342
Vorstclaw,116
Wakeroot Elemental,255
Wolfkin Bond,221
Wolfrider's Saddle,195
Woodland Champion,525
Corpse Knight,3873
Creeping Trailblazer,957
Empyrean Eagle,1562
Ironroot Warlord,252
Kaalia Zenith Seeker,614
Kethis the Hidden Hand,983
Kykar Wind's Fury,1652
Lightning Stormkin,247
Moldervine Reclamation,5043
Ogre Siegebreaker,38
Omnath Locus of the Roil,774
Risen Reef,4975
Skyknight Vanguard,910
Tomebound Lich,1180
Yarok the Desecrated,1958
Anvilwrought Raptor,54
Bag of Holding,2607
Colossus Hammer,2895
Diamond Knight,239
Diviner's Lockbox,32
Golos Tireless Pilgrim,2390
Grafdigger's Cage,5614
Heart-Piercer Bow,137
Icon of Ancestry,5866
Manifold Key,4219
Marauder's Axe,265
Meteor Golem,10750
Mystic Forge,5653
Pattern Matcher,35
Prismite,352
Retributive Wand,107
Salvager of Ruin,630
Scuttlemutt,1956
Steel Overseer,2202
Stone Golem,24
Vial of Dragonfire,50
Bloodfell Caves,14125
Blossoming Sands,13543
Cryptic Caves,3175
Dismal Backwater,17209
Evolving Wilds,135080
Field of the Dead,11156
Jungle Hollow,16589
Lotus Field,5214
Rugged Highlands,10825
Scoured Barrens,18235
Swiftwater Cliffs,18371
Temple of Epiphany,18802
Temple of Malady,17513
Temple of Mystery,23314
Temple of Silence,19695
Temple of Triumph,18047
Thornwood Falls,17516
Tranquil Cove,15663
Wind-Scarred Crag,14532
Plains,157511
Island,182057
Swamp,176886
Mountain,161978
Forest,170170
Rienne Angel of Rebirth,377
Ajani Inspiring Leader,238
Goldmane Griffin,38
Savannah Sage,28
Twinblade Paladin,396
Mu Yanling Celestial Wind,55
Celestial Messenger,13
Waterkin Shaman,5
Yanling's Harbinger,15
Sorin Vampire Lord,136
Savage Gorger,64
Sorin's Guide,33
Thirsting Bloodlord,252
Chandra Flame's Fury,218
Chandra's Flame Wave,109
Pyroclastic Elemental,26
Wildfire Elemental,45
Vivien Nature's Avenger,150
Ethereal Elk,26
Gnarlback Rhino,100
Vivien's Crocodile,3
Angelic Guardian,445
Bastion Enforcer,37
Concordia Pegasus,80
Haazda Officer,20
Impassioned Orator,1071
Imperial Outrider,3
Ironclad Krovod,14
Prowling Caracal,42
Serra's Guardian,1032
Show of Valor,58
Siege Mastodon,17
Take Vengeance,238
Trusted Pegasus,99
Coral Merfolk,31
Phantom Warrior,272
Riddlemaster Sphinx,361
Snapping Drake,20
Bartizan Bats,13
Bogstomper,12
Dark Remedy,7
Disentomb,571
Gravewaker,383
Skeleton Archer,65
Sorin's Thirst,176
Vampire Opportunist,75
Walking Corpse,72
Engulfing Eruption,13
Fearless Halberdier,11
Goblin Assailant,48
Hostile Minotaur,58
Immortal Phoenix,123
Nimble Birdsticker,7
Rubblebelt Recluse,33
Shivan Dragon,802
Volcanic Dragon,238
Aggressive Mammoth,1610
Bristling Boar,61
Canopy Spider,171
Frilled Sandwalla,26
Oakenform,171
Prized Unicorn,173
Titanic Growth,645
Woodland Mystic,56
Aegis of the Heavens,291
Aethershield Artificer,613
Ajani Adversary of Tyrants,1419
Ajani's Last Stand,93
Ajani's Pridemate,3990
Ajani's Welcome,2408
Angel of the Dawn,153
Cavalry Drillmaster,59
Cleansing Nova,10699
Dwarven Priest,189
Gallant Cavalry,343
Herald of Faith,160
Hieromancer's Cage,306
Invoke the Divine,1520
Isolate,65
Knight of the Tusk,36
Knight's Pledge,132
Knightly Valor,205
Lena Selfless Champion,1172
Leonin Vanguard,447
Leonin Warleader,2593
Loxodon Line Breaker,15
Luminous Bonds,533
Make a Stand,3519
Mentor of the Meek,17678
Mighty Leap,278
Militia Bugler,987
Novice Knight,262
Oreskos Swiftclaw,168
Pegasus Courser,125
Remorseful Cleric,2215
Resplendent Angel,3041
Revitalize,489
Rustwing Falcon,265
Shield Mare,78
Star-Crowned Stag,32
Suncleanser,199
Trusty Packbeast,457
Valiant Knight,1457
Aether Tunnel,1229
Aven Wind Mage,275
Aviation Pioneer,144
Cancel,7303
Departed Deckhand,697
Disperse,876
Divination,2760
Djinn of Wishes,1133
Dwindle,55
Essence Scatter,3461
Exclusion Mage,1411
Gearsmith Prodigy,31
Ghostform,260
Horizon Scholar,292
Metamorphic Alteration,654
Mirror Image,1894
Mistcaller,627
Mystic Archaeologist,305
Omenspeaker,1028
Omniscience,10070
One with the Machine,2302
Patient Rebuilding,1949
Psychic Corrosion,5053
Sai Master Thopterist,7719
Salvager of Secrets,1392
Scholar of Stars,39
Sift,394
Skilled Animator,136
Sleep,1961
Supreme Phantom,501
Surge Mare,118
Switcheroo,587
Tezzeret Artifice Master,5626
Tolarian Scholar,20
Totally Lost,229
Uncomfortable Chill,77
Wall of Mist,978
Windreader Sphinx,2579
Abnormal Endurance,764
Blood Divination,720
Bone Dragon,240
Child of Night,628
Death Baron,5032
Demon of Catastrophes,1005
Diregraf Ghoul,376
Doomed Dissenter,2837
Fell Specter,2192
Fraying Omnipotence,1445
Graveyard Marshal,445
Hired Blade,17
Infectious Horror,224
Infernal Reckoning,145
Infernal Scarring,159
Isareth the Awakener,784
Lich's Caress,147
Liliana Untouched by Death,2008
Liliana's Contract,2991
Macabre Waltz,805
Nightmare's Thirst,146
Open the Graves,5040
Phylactery Lich,537
Plague Mare,172
Ravenous Harpy,106
Reassembling Skeleton,9748
Rise from the Grave,2290
Skymarch Bloodletter,288
Sovereign's Bite,125
Stitcher's Supplier,5551
Strangling Spores,37
Two-Headed Zombie,56
Vampire Neonate,419
Vampire Sovereign,187
Alpine Moon,61
Apex of Power,1266
Banefire,5116
Boggart Brute,204
Catalyst Elemental,266
Crash Through,1401
Dark-Dweller Oracle,2028
Demanding Dragon,1587
Dismissive Pyromancer,422
Doublecast,1713
Dragon Egg,981
Electrify,119
Fiery Finish,32
Goblin Instigator,3098
Goblin Motivator,1165
Goblin Trashmaster,3137
Guttersnipe,13533
Havoc Devils,48
Inferno Hellion,72
Lathliss Dragon Queen,4173
Lava Axe,222
Lightning Mare,93
Lightning Strike,2323
Onakke Ogre,13
Sarkhan Fireblood,2264
Sarkhan's Unsealing,2796
Siegebreaker Giant,81
Smelt,804
Sparktongue Dragon,187
Spit Flame,1082
Sure Strike,821
Thud,980
Tormenting Voice,10440
Trumpet Blast,607
Viashino Pyromancer,205
Volley Veteran,768
Blanchwood Armor,1483
Colossal Dreadmaw,807
Colossal Majesty,7660
Daggerback Basilisk,88
Declare Dominance,121
Druid of Horns,110
Druid of the Cowl,2009
Dryad Greenseeker,976
Elvish Clancaller,916
Elvish Rejuvenator,4752
Ghastbark Twins,173
Ghirapur Guide,57
Giant Spider,218
Gigantosaurus,1669
Goreclaw Terror of Qal Sisma,7092
Highland Game,54
Hungering Hydra,3336
Naturalize,7850
Pelakka Wurm,1790
Prodigious Growth,576
Reclamation Sage,41907
Recollect,1397
Rhox Oracle,45
Root Snare,559
Runic Armasaur,6300
Scapeshift,7923
Talons of Wildwood,457
Thorn Lieutenant,308
Thornhide Wolves,121
Vigilant Baloth,59
Vine Mare,262
Vivien Reid,3375
Vivien's Invocation,504
Wall of Vines,506
Aerial Engineer,27
Arcades the Strategist,337
Brawl-Bash Ogre,42
Chromium the Mutable,576
Draconic Disciple,895
Enigma Drake,1285
Heroic Reinforcements,323
Nicol Bolas the Ravager,2197
Palladia-Mors the Ruiner,750
Poison-Tip Archer,6160
Psychic Symbiont,94
Regal Bloodlord,1310
Satyr Enchanter,5439
Skyrider Patrol,328
Vaevictis Asmadi the Dire,1702
Amulet of Safekeeping,287
Arcane Encyclopedia,1054
Chaos Wand,2853
Crucible of Worlds,17910
Desecrated Tomb,3297
Diamond Mare,662
Dragon's Hoard,4399
Explosive Apparatus,120
Field Creeper,378
Fountain of Renewal,1224
Gargoyle Sentinel,44
Gearsmith Guardian,22
Magistrate's Scepter,1306
Manalith,6483
Millstone,321
Rogue's Gloves,2867
Sigiled Sword of Valeron,2204
Skyscanner,1909
Suspicious Bookcase,1456
Transmogrifying Wand,1046
Cinder Barrens,5117
Detection Tower,5652
Forsaken Sanctuary,6988
Foul Orchard,6159
Highland Lake,7722
Meandering River,4989
Reliquary Tower,123169
Rupture Spire,9792
Stone Quarry,5855
Submerged Boneyard,5254
Timber Gorge,2924
Tranquil Expanse,4430
Woodland Stream,7093
Ajani Wise Counselor,401
Ajani's Influence,136
Court Cleric,25
Silverbeak Griffin,63
Tezzeret Cruel Machinist,176
Pendulum of Patterns,15
Tezzeret's Gatebreaker,93
Tezzeret's Strider,15
Liliana the Necromancer,385
Arisen Gorgon,62
Liliana's Spoils,137
Tattered Mummy,778
Sarkhan Dragonsoul,775
Kargan Dragonrider,61
Sarkhan's Dragonfire,97
Sarkhan's Whelp,134
Vivien of the Arkbow,332
Skalla Wolf,383
Ursine Champion,92
Vivien's Jaguar,16
Nexus of Fate,7211
Sun Sentinel,29
Mist-Cloaked Herald,3663
Waterknot,155
Grasping Scoundrel,88
Radiating Lightning,312
Llanowar Elves,44312
Akroan Jailer,39
Ampryn Tactician,44
Anointer of Champions,53
Archangel of Tithes,4071
Auramancer,4661
Aven Battle Priest,18
Blessed Spirits,218
Celestial Flare,360
Charging Griffin,55
Cleric of the Forward Order,9
Consul's Lieutenant,449
Enlightened Ascetic,642
Enshrouding Mist,95
Gideon's Phalanx,416
Grasp of the Hieromancer,187
Hallowed Moonlight,462
Healing Hands,134
Heavy Infantry,4
Hixus Prison Warden,381
Knight of the Pilgrim's Road,34
Knight of the White Orchid,9847
Kytheon Hero of Akros,1268
Kytheon's Irregulars,196
Kytheon's Tactics,76
Murder Investigation,469
Patron of the Valiant,135
Relic Seeker,1989
Sentinel of the Eternal Watch,224
Sigil of the Empty Throne,9077
Stalwart Aven,45
Starfield of Nyx,4064
Suppression Bonds,312
Swift Reckoning,60
Topan Freeblade,90
Totem-Guide Hartebeest,720
Tragic Arrogance,4487
Valor in Akros,492
Vryn Wingmare,2203
War Oracle,47
Alhammarret High Arbiter,688
Anchor to the Aether,60
Artificer's Epiphany,553
Aspiring Aeronaut,96
Calculated Dismissal,377
Clash of Wills,497
Claustrophobia,335
Day's Undoing,2492
Deep-Sea Terror,41
Disciple of the Ring,751
Displacement Wave,1991
Dreadwaters,311
Harbinger of the Tides,2316
Hydrolash,38
Jace Vryn's Prodigy,5881
Jace's Sanctum,8102
Jhessian Thief,451
Maritime Guard,20
Mizzium Meddler,706
Nivix Barrier,124
Psychic Rebuttal,280
Ringwarden Owl,19
Scrapskin Drake,43
Screeching Skaab,172
Send to Sleep,106
Separatist Voidmage,286
Sigiled Starfish,876
Skaab Goliath,86
Soulblade Djinn,319
Sphinx's Tutelage,4622
Stratus Walk,150
Talent of the Telepath,1694
Thopter Spy Network,7452
Tower Geist,88
Turn to Frog,626
Watercourser,18
Whirler Rogue,3556
Willbreaker,2547
Blightcaster,205
Catacomb Slug,14
Consecrated by Blood,57
Cruel Revival,377
Dark Dabbling,315
Dark Petition,10034
Deadbridge Shaman,132
Demonic Pact,387
Despoiler of Souls,62
Erebos's Titan,130
Eyeblight Assassin,42
Eyeblight Massacre,147
Fetid Imp,100
Fleshbag Marauder,17437
Gilt-Leaf Winnower,388
Gnarlroot Trapper,299
Graveblade Marauder,411
Infinite Obliteration,41
Kothophed Soul Hoarder,1936
Languish,3654
Liliana Heretical Healer,5428
Malakir Cullblade,595
Nantuko Husk,1272
Necromantic Summons,498
Nightsnare,40
Priest of the Blood Rite,669
Rabid Bloodsucker,51
Read the Bones,23646
Reave Soul,142
Returned Centaur,301
Revenant,223
Shadows of the Past,1566
Shambling Ghoul,40
Tainted Remedy,2440
Thornbow Archer,105
Tormented Thoughts,65
Touch of Moonglove,125
Unholy Hunger,86
Weight of the Underworld,31
Abbot of Keral Keep,433
Acolyte of the Inferno,31
Akroan Sergeant,19
Avaricious Dragon,671
Bellows Lizard,29
Call of the Full Moon,44
Chandra Fire of Kaladesh,1479
Chandra's Fury,230
Chandra's Ignition,9072
Cobblebrute,23
Demolish,527
Dragon Fodder,5356
Embermaw Hellion,1606
Enthralling Victor,209
Exquisite Firecraft,450
Fiery Conclusion,73
Fiery Impulse,170
Firefiend Elemental,25
Flameshadow Conjuring,5069
Ghirapur Aether Grid,581
Ghirapur Gearcrafter,371
Goblin Glory Chaser,304
Goblin Piledriver,2069
Infectious Bloodlust,14
Lightning Javelin,47
Mage-Ring Bully,36
Magmatic Insight,1653
Molten Vortex,273
Pia and Kiran Nalaar,3073
Prickleboar,19
Ravaging Blaze,497
Scab-Clan Berserker,1283
Seismic Elemental,112
Skyraker Giant,19
Smash to Smithereens,1277
Subterranean Scout,44
Thopter Engineer,2204
Titan's Strength,3151
Volcanic Rambler,34
Aerial Volley,55
Animist's Awakening,4631
Caustic Caterpillar,11000
Conclave Naturalists,719
Dwynen Gilt-Leaf Daen,3193
Dwynen's Elite,1819
Elemental Bond,13761
Elvish Visionary,9821
Evolutionary Leap,6770
Gaea's Revenge,990
Gather the Pack,341
The Great Aurora,1842
Herald of the Pantheon,5642
Hitchclaw Recluse,177
Honored Hierarch,458
Joraga Invocation,49
Leaf Gilder,1016
Llanowar Empath,364
Managorger Hydra,7767
Mantle of Webs,68
Nissa Vastwood Seer,7853
Nissa's Pilgrimage,8741
Nissa's Revelation,811
Orchard Spirit,28
Outland Colossus,403
Pharika's Disciple,56
Reclaim,2951
Rhox Maulers,38
Skysnare Spider,383
Somberwald Alpha,441
Sylvan Messenger,1154
Timberpack Wolf,32
Undercity Troll,36
Valeron Wardens,13
Vastwood Gorger,22
Vine Snare,43
Wild Instincts,74
Woodland Bellower,5259
Yeva's Forcemage,42
Zendikar's Roil,6747
Blazing Hellhound,66
Blood-Cursed Knight,253
Bounding Krasis,975
Citadel Castellan,101
Iroas's Champion,333
Possessed Skaab,901
Reclusive Artificer,95
Shaman of the Pack,700
Thunderclap Wyvern,981
Zendikar Incarnate,1255
Alchemist's Vial,827
Alhammarret's Archive,9339
Angel's Tomb,85
Bonded Construct,75
Brawler's Plate,338
Chief of the Foundry,3341
Gold-Forged Sentinel,16
Guardian Automaton,33
Guardians of Meletis,417
Hangarback Walker,7513
Helm of the Gods,3545
Jayemdae Tome,308
Mage-Ring Responder,224
Meteorite,331
Orbs of Warding,1550
Prism Ring,696
Pyromancer's Goggles,4406
Ramroller,11
Runed Servitor,374
Sigil of Valor,615
Sword of the Animist,23477
Throwing Knife,54
Veteran's Sidearm,84
War Horn,179
Battlefield Forge,17313
Caves of Koilos,22606
Foundry of the Consuls,3280
Llanowar Wastes,22564
Mage-Ring Network,3857
Rogue's Passage,61614
Shivan Reef,21198
Yavimaya Coast,25036
Aegis Angel,2338
Divine Verdict,205
Eagle of the Watch,40
Serra Angel,906
Into the Void,87
Mahamoti Djinn,55
Weave Fate,152
Flesh to Dust,90
Nightmare,596
Sengir Vampire,277
Fiery Hellhound,52
Terra Stomper,818
Ajani Steadfast,3263
Avacyn Guardian Angel,889
Battle Mastery,4120
Boonweaver Giant,890
Congregate,1078
Constricting Sliver,1807
Dauntless River Marshal,3
Devouring Light,547
Divine Favor,157
Ephemeral Shields,557
First Response,195
Geist of the Moors,16
Heliod's Pilgrim,4998
Hushwing Gryff,2690
Kinsbaile Skirmisher,40
Marked by Honor,78
Mass Calcify,3820
Meditation Puzzle,44
Midnight Guard,468
Oppressive Rays,418
Paragon of New Dawns,549
Pillar of Light,131
Preeminent Captain,776
Razorfoot Griffin,65
Resolute Archangel,2737
Return to the Ranks,1010
Sanctified Charge,49
Selfless Cathar,45
Seraph of the Masses,268
Solemn Offering,555
Soul of Theros,363
Spectra Ward,2749
Spirit Bonds,1927
Sungrace Pegasus,210
Tireless Missionaries,12
Triplicate Spirits,363
Wall of Essence,1073
Warden of the Beyond,13
Aeronaut Tinkerer,16
Aetherspouts,5241
Amphin Pathmage,98
Chasm Skulker,9111
Chief Engineer,3499
Chronostutter,23
Coral Barrier,145
Diffusion Sliver,2158
Dissipate,7526
Encrust,227
Ensoul Artifact,182
Fugitive Wizard,27
Glacial Crasher,4
Hydrosurge,14
Illusory Angel,108
Invisibility,314
Jace the Living Guildpact,730
Jace's Ingenuity,1372
Jalira Master Polymorphist,882
Jorubai Murk Lurker,37
Kapsho Kitefins,52
Master of Predicaments,1102
Mercurial Pretender,831
Military Intelligence,756
Mind Sculpt,674
Nimbus of the Isles,5
Paragon of Gathering Mists,390
Peel from Reality,263
Polymorphist's Jest,3113
Quickling,973
Research Assistant,9
Soul of Ravnica,136
Statute of Denial,104
Stormtide Leviathan,5518
Void Snare,519
Wall of Frost,3589
Welkin Tern,29
Accursed Spirit,41
Black Cat,521
Blood Host,82
Carrion Crow,16
Caustic Tar,88
Covenant of Blood,55
Crippling Blight,48
Cruel Sadist,147
Endless Obedience,319
Eternal Thirst,1410
Feast on the Fallen,868
Festergloom,19
In Garruk's Wake,13629
Indulgent Tormentor,4099
Leeching Sliver,1120
Liliana Vess,9716
Necrobite,147
Necrogen Scudder,9
Necromancer's Assistant,196
Necromancer's Stockpile,905
Nightfire Giant,8
Ob Nixilis Unshackled,5296
Paragon of Open Graves,376
Rotfeaster Maggot,65
Shadowcloak Vampire,23
Sign in Blood,14267
Soul of Innistrad,1822
Stab Wound,259
Stain the Mind,21
Typhoid Rats,827
Ulcerate,189
Unmake the Graves,104
Wall of Limbs,316
Waste Not,6978
Witch's Familiar,29
Xathrid Slyblade,91
Zof Shade,16
Act on Impulse,256
Aggressive Mining,883
Altac Bloodseeker,14
Belligerent Sliver,1059
Blastfire Bolt,39
Borderland Marauder,184
Brood Keeper,117
Burning Anger,369
Chandra Pyromaster,1476
Circle of Flame,875
Clear a Path,7
Cone of Flame,99
Crowd's Favor,66
Crucible of Fire,3882
Forge Devil,46
Foundry Street Denizen,1178
Frenzied Goblin,791
Generator Servant,2159
Goblin Kaboomist,850
Goblin Rabblemaster,3116
Goblin Roughrider,41
Hammerhand,289
Heat Ray,136
Hoarding Dragon,2337
Inferno Fist,43
Kird Chieftain,18
Krenko's Enforcer,167
Kurkesh Onakke Ancient,803
Might Makes Right,169
Miner's Bane,8
Paragon of Fierce Defiance,569
Rummaging Goblin,1291
Scrapyard Mongrel,21
Shrapnel Blast,152
Siege Dragon,671
Soul of Shandalar,162
Stoke the Flames,195
Thundering Giant,12
Torch Fiend,284
Wall of Fire,117
Ancient Silverback,76
Back to Nature,1024
Carnivorous Moss-Beast,18
Charging Rhino,27
Chord of Calling,12712
Elvish Mystic,35477
Feral Incarnation,124
Gather Courage,64
Genesis Hydra,7355
Hornet Nest,1449
Hornet Queen,6012
Hunt the Weak,572
Hunter's Ambush,120
Invasive Species,95
Kalonian Twingrove,911
Life's Legacy,3891
Living Totem,67
Nissa Worldwaker,2849
Nissa's Expedition,1034
Overwhelm,157
Paragon of Eternal Wilds,607
Phytotitan,830
Ranger's Guile,1241
Restock,716
Roaring Primadox,303
Runeclaw Bear,881
Satyr Wayfinder,9452
Shaman of Spring,212
Siege Wurm,192
Soul of Zendikar,765
Sunblade Elf,89
Undergrowth Scavenger,385
Venom Sliver,2234
Verdant Haven,1175
Vineweft,27
Wall of Mulch,1614
Yisan the Wanderer Bard,3828
Garruk Apex Predator,2655
Sliver Hivelord,2243
Avarice Amulet,606
Bronze Sable,24
The Chain Veil,5482
Grindclock,793
Haunted Plate Mail,273
Hot Soup,974
Juggernaut,113
Obelisk of Urd,4695
Ornithopter,6482
Perilous Vault,1673
Phyrexian Revoker,4298
Profane Memento,502
Sacred Armory,143
Scuttling Doom Engine,1886
Shield of the Avatar,392
Soul of New Phyrexia,7911
Staff of the Death Magus,916
Staff of the Flame Magus,197
Staff of the Mind Magus,201
Staff of the Sun Magus,364
Staff of the Wild Magus,167
Tormod's Crypt,8043
Tyrant's Machine,36
Will-Forged Golem,36
Darksteel Citadel,19510
Radiant Fountain,3936
Sliver Hive,2448
Urborg Tomb of Yawgmoth,47088
Furnace Whelp,248
Seismic Strike,227
Garruk's Packleader,5614
Ajani Caller of the Pride,2220
Ajani's Chosen,3874
Angelic Accord,3531
Angelic Wall,1242
Archangel of Thune,5797
Banisher Priest,1725
Blessing,86
Bonescythe Sliver,2453
Brave the Elements,2002
Capashen Knight,64
Dawnstrike Paladin,73
Devout Invocation,924
Fiendslayer Paladin,1341
Fortify,59
Hive Stirrings,571
Imposing Sovereign,1381
Indestructibility,3437
Master of Diversion,48
Path of Bravery,908
Pay No Heed,68
Pillarfield Ox,4
Sentinel Sliver,2423
Seraph of the Sword,508
Silence,7078
Steelform Sliver,249
Stonehorn Chanter,9
Suntail Hawk,214
Wall of Swords,229
Air Servant,40
Archaeomancer,17922
Armored Cancrix,45
Clone,4411
Colossal Whale,1068
Dismiss into Dream,1242
Domestication,114
Elite Arcanist,592
Frost Breath,85
Galerider Sliver,2270
Glimpse the Future,57
Illusionary Armor,60
Jace Memory Adept,3521
Jace's Mindseeker,1140
Merfolk Spy,589
Messenger Drake,21
Nephalia Seakite,16
Opportunity,1743
Quicken,1973
Scroll Thief,735
Seacoast Drake,17
Sensory Deprivation,10
Spell Blast,133
Tidebinder Mage,408
Time Ebb,65
Tome Scour,501
Trained Condor,12
Traumatize,4092
Water Servant,15
Altar's Reap,4250
Artificer's Hex,78
Blood Bairn,536
Bogbrew Witch,157
Corpse Hauler,103
Corrupt,1030
Dark Favor,89
Dark Prophecy,4429
Deathgaze Cockatrice,53
Diabolic Tutor,37700
Doom Blade,9605
Festering Newt,187
Gnawing Zombie,228
Grim Return,874
Lifebane Zombie,260
Liliana of the Dark Realms,6334
Liliana's Reaver,2623
Liturgy of Blood,174
Mark of the Vampire,324
Minotaur Abomination,41
Nightwing Shade,19
Quag Sickness,98
Rise of the Dark Realms,6299
Sanguine Bond,11878
Shadowborn Apostle,1022
Shadowborn Demon,750
Shrivel,30
Syphon Sliver,2191
Tenacious Dead,941
Undead Minotaur,47
Vampire Warlord,41
Vile Rebirth,234
Wring Flesh,13
Xathrid Necromancer,2175
Academy Raider,125
Awaken the Ancient,94
Barrage of Expendables,382
Battle Sliver,683
Blur Sliver,1840
Burning Earth,2112
Canyon Minotaur,36
Chandra's Phoenix,599
Cyclops Tyrant,7
Dragon Hatchling,380
Flames of the Firebrand,153
Fleshpulper Giant,22
Goblin Diplomats,1478
Goblin Shortcutter,99
Lightning Talons,144
Marauding Maulhorn,7
Mindsparker,142
Molten Birth,1503
Ogre Battledriver,7955
Pitchburn Devils,58
Regathan Firecat,18
Scourge of Valkas,4690
Seismic Stomp,100
Shiv's Embrace,127
Striking Sliver,2109
Thorncaster Sliver,1010
Thunder Strike,101
Volcanic Geyser,422
Wild Guess,2674
Wild Ricochet,6488
Young Pyromancer,10068
Advocate of the Beast,87
Bramblecrush,976
Briarpack Alpha,412
Brindle Boar,39
Deadly Recluse,902
Enlarge,177
Fog,3110
Garruk Caller of Beasts,2098
Garruk's Horde,3011
Giant Growth,1131
Gladecover Scout,591
Groundshaker Sliver,496
Howl of the Night Pack,1292
Into the Wilds,2144
Kalonian Hydra,6923
Kalonian Tusker,116
Lay of the Land,690
Manaweft Sliver,3347
Megantic Sliver,1867
Oath of the Ancient Wood,279
Predatory Sliver,2367
Primeval Bounty,2178
Rootwalla,11
