names,edhrec
Corrupt,1037
Crazed Skirge,3
Dark Hatchling,221
Darkest Hour,903
Despondency,46
Diabolic Servitude,905
Discordant Dirge,22
Duress,4020
Eastern Paladin,121
Exhume,2482
Expunge,648
Flesh Reaver,16
Hollow Dogs,16
Ill-Gotten Gains,944
Looming Shade,34
Lurking Evil,16
Mana Leech,7
No Rest for the Wicked,814
Oppression,1892
Order of Yawgmoth,114
Parasitic Bond,7
Persecute,136
Pestilence,3007
Phyrexian Ghoul,495
Planar Void,382
Priest of Gix,1090
Rain of Filth,1979
Ravenous Skirge,2
Reclusive Wight,2
Reprocess,502
Sanguine Guard,33
Sicken,16
Skirge Familiar,1868
Skittering Skirge,5
Sleeper Agent,135
Spined Fluke,13
Tainted Aether,1123
Unnerve,901
Unworthy Dead,55
Vampiric Embrace,31
Vebulid,14
Victimize,19086
Vile Requiem,142
Western Paladin,113
Witch Engine,62
Yawgmoth's Edict,16
Yawgmoth's Will,6271
Acidic Soil,1319
Antagonism,88
Arc Lightning,229
Bedlam,1137
Brand,512
Bravado,437
Bulwark,41
Crater Hellion,599
Destructive Urge,91
Disorder,3
Dromosaur,8
Electryte,2
Falter,43
Fault Line,879
Fiery Mantle,119
Fire Ants,130
Gamble,17906
Goblin Cadets,393
Goblin Lackey,1633
Goblin Matron,5528
Goblin Offensive,1453
Goblin Patrol,12
Goblin Raider,23
Goblin War Buggy,11
Guma,7
Headlong Rush,15
Heat Ray,137
Jagged Lightning,5
Lightning Dragon,26
Meltdown,416
Okk,15
Outmaneuver,162
Rain of Salt,82
Raze,129
Reflexes,49
Retromancer,7
Rumbling Crescendo,77
Scald,59
Scoria Wurm,218
Scrap,82
Shivan Hellkite,168
Shivan Raptor,8
Shiv's Embrace,130
Shower of Sparks,22
Sneak Attack,2753
Steam Blast,152
Sulfuric Vapors,60
Thundering Giant,13
Torch Song,16
Viashino Outrider,3
Viashino Runner,5
Viashino Sandswimmer,97
Viashino Weaponsmith,5
Vug Lizard,5
Wildfire,2067
Abundance,6579
Acridian,4
Albino Troll,24
Anaconda,68
Argothian Elder,1473
Argothian Enchantress,4539
Argothian Swine,20
Argothian Wurm,111
Blanchwood Armor,1501
Blanchwood Treefolk,20
Bull Hippo,10
Carpet of Flowers,10467
Cave Tiger,20
Child of Gaea,26
Citanul Centaurs,6
Citanul Hierophants,453
Cradle Guard,14
Crosswinds,21
Elvish Herder,156
Elvish Lyrist,225
Endless Wurm,24
Exploration,14661
Fecundity,4448
Fortitude,219
Gaea's Bounty,370
Gaea's Embrace,452
Gorilla Warrior,12
Greater Good,11712
Greener Pastures,65
Hawkeater Moth,21
Hidden Ancients,48
Hidden Guerrillas,41
Hidden Herd,16
Hidden Predators,15
Hidden Spider,180
Hidden Stag,15
Hush,163
Lull,554
Midsummer Revel,55
Pouncing Jaguar,103
Priest of Titania,11950
Rejuvenate,9
Retaliation,22
Sporogenesis,330
Spreading Algae,62
Symbiosis,17
Titania's Boon,78
Titania's Chosen,727
Treefolk Seedlings,120
Treetop Rangers,25
Venomous Fangs,28
Vernal Bloom,2116
War Dance,18
Whirlwind,822
Wild Dogs,26
Winding Wurm,6
Barrin's Codex,61
Chimeric Staff,50
Citanul Flute,841
Claws of Gix,1495
Copper Gnomes,189
Crystal Chimes,1869
Endoskeleton,12
Fluctuator,1397
Grafted Skullcap,216
Hopping Automaton,0
"Karn, Silver Golem",1120
Lifeline,634
Lotus Blossom,231
Metrognome,15
Mishra's Helix,112
Mobile Fort,56
Noetic Scales,408
Phyrexian Colossus,130
Phyrexian Processor,2019
Pit Trap,53
Purging Scythe,15
Smokestack,2200
Temporal Aperture,227
Thran Turbine,751
Umbilicus,331
Urza's Armor,172
Voltaic Key,8187
Wall of Junk,1548
Whetstone,92
Wirecat,4
Worn Powerstone,30700
Blasted Landscape,3562
Drifting Meadow,4869
Gaea's Cradle,10419
Phyrexian Tower,14227
Polluted Mire,5345
Remote Isle,4948
Serra's Sanctum,3309
Shivan Gorge,1260
Slippery Karst,5821
Smoldering Crater,6028
Thran Quarry,575
Tolarian Academy,3
