names,edhrec
Standstill,856
Syncopate,2116
Think Tank,83
Thought Devourer,14
Thought Eater,18
Thought Nibbler,18
Time Stretch,3824
Touch of Invisibility,38
Traumatize,4109
Treetop Sentinel,25
Unifying Theory,149
Upheaval,38
Words of Wisdom,762
Afflict,30
Bloodcurdler,45
"Braids, Cabal Minion",2
Buried Alive,18751
Cabal Inquisitor,13
Cabal Patriarch,31
Cabal Shrine,4
Caustic Tar,88
Childhood Horror,8
Coffin Purge,37
Crypt Creeper,63
Cursed Monstrosity,2
Decaying Soil,79
Decompose,5
Diabolic Tutor,38004
Dirty Wererat,74
Dusk Imp,9
Entomb,16788
Execute,23
Face of Fear,5
Famished Ghoul,6
Filthy Cur,5
Fledgling Imp,2
Frightcrawler,9
Ghastly Demise,135
Gravedigger,2700
Gravestorm,223
Haunting Echoes,13
Hint of Insanity,6
Infected Vermin,150
Innocent Blood,1832
Last Rites,33
Malevolent Awakening,234
Mind Burst,2
Mindslicer,2671
Morbid Hunger,6
Morgue Theft,96
Mortivore,2435
Nefarious Lich,104
Overeager Apprentice,505
Painbringer,19
Patriarch's Desire,6
Repentant Vampire,32
Rotting Giant,7
Sadistic Hypnotist,3519
Screams of the Damned,21
Skeletal Scrying,2176
Skull Fracture,13
Stalking Bloodsucker,3
Tainted Pact,4545
Tombfire,8
Traveling Plague,34
Whispering Shade,49
Zombie Assassin,14
Zombie Cannibal,33
Zombie Infestation,1756
Zombify,1033
Acceptable Losses,10
Anarchist,535
Ashen Firebeast,36
Barbarian Lunatic,19
Bash to Bits,22
Battle Strain,118
Blazing Salvo,127
Bomb Squad,162
Burning Sands,636
Chainflinger,16
Chance Encounter,1023
Demolish,532
Demoralize,71
Dwarven Grunt,58
Dwarven Recruiter,603
Dwarven Shrine,2
Dwarven Strike Force,28
Earth Rift,77
Ember Beast,11
Engulfing Flames,5
Epicenter,535
Firebolt,430
Flame Burst,4
Frenetic Ogre,3
Halberdier,18
Impulsive Maneuvers,837
"Kamahl, Pit Fighter",665
Kamahl's Desire,20
Lava Blister,152
Liquid Fire,3
Mad Dog,6
Magma Vein,15
Magnivore,38
Mine Layer,451
Minotaur Explorer,66
Molten Influence,98
Mudhole,20
Need for Speed,529
Obstinate Familiar,234
Pardic Firecat,2
Pardic Miner,53
Pardic Swordsmith,12
Price of Glory,3200
Reckless Charge,2218
Recoup,902
Rites of Initiation,122
Savage Firecat,21
Scorching Missile,15
Seize the Day,5770
Shower of Coals,24
Spark Mage,44
Steam Vines,40
Thermal Blast,4
Tremble,341
Volcanic Spray,186
Volley of Boulders,28
Whipkeeper,58
Bearscape,687
Beast Attack,67
Call of the Herd,206
Cartographer,153
Chatter of the Squirrel,188
Chlorophant,71
Crashing Centaur,11
Deep Reconnaissance,366
Diligent Farmhand,1779
Druid Lyrist,276
Druid's Call,486
Elephant Ambush,45
Gorilla Titan,14
Ground Seal,2259
Holistic Wisdom,227
Howling Gale,4
Ivy Elemental,376
Krosan Archer,5
Krosan Avenger,8
Krosan Beast,89
Leaf Dancer,9
Metamorphic Wurm,78
Moment's Peace,905
Muscle Burst,8
Nantuko Disciple,21
Nantuko Elder,275
Nantuko Mentor,152
Nantuko Shrine,81
New Frontiers,876
Nimble Mongoose,75
Nut Collector,151
Overrun,6397
Piper's Melody,148
Primal Frenzy,105
Rabid Elephant,46
Refresh,42
Rites of Spring,465
Roar of the Wurm,231
"Seton, Krosan Protector",220
Seton's Desire,37
Simplify,13
Skyshooter,29
Spellbane Centaur,38
Springing Tiger,17
Squirrel Mob,107
Squirrel Nest,1961
Still Life,8
Stone-Tongue Basilisk,42
Sylvan Might,93
Terravore,285
Twigwalker,4
Verdant Succession,70
Vivify,14
Werebear,1540
Wild Mongrel,1003
Woodland Druid,69
Zoologist,145
Atogatog,34
Decimate,12926
Iridescent Angel,177
Lithatog,121
Mystic Enforcer,35
Phantatog,146
Psychatog,241
Sarcatog,112
Shadowmage Infiltrator,2780
Thaumatog,127
Vampiric Dragon,170
Catalyst Stone,199
Charmed Pendant,104
Darkwater Egg,235
Junk Golem,10
Limestone Golem,6
Millikin,2689
Mirari,1825
Mossfire Egg,74
Otarian Juggernaut,3
Patchwork Gnomes,119
Sandstone Deadfall,15
Shadowblood Egg,133
Skycloud Egg,316
Steamclaw,5
Sungrass Egg,55
Abandoned Outpost,87
Barbarian Ring,569
Bog Wreckage,138
Cabal Pit,1085
Centaur Garden,240
Cephalid Coliseum,4998
Crystal Quarry,919
Darkwater Catacombs,8116
Deserted Temple,3363
Mossfire Valley,1807
Nomad Stadium,414
Petrified Field,1962
Ravaged Highlands,63
Seafloor Debris,78
Shadowblood Ridge,4584
Skycloud Expanse,2344
Sungrass Prairie,7045
Tarnished Citadel,4747
Timberland Ruins,108
