names,edhrec
Guerrilla Tactics,18
Hill Giant,10
"Kamahl, Pit Fighter",659
Lavaborn Muse,212
Mogg Fanatic,469
Orcish Artillery,29
Rage Weaver,5
Relentless Assault,5124
Rock Badger,2
Scoria Wurm,218
Seismic Assault,925
Shatterstorm,628
Shivan Hellkite,168
Shunt,313
Smash,282
Soulblast,161
Spark Elemental,241
Spitting Earth,109
"Squee, Goblin Nabob",3983
Stun,1236
Sudden Impact,163
Threaten,592
Thundering Giant,12
Uncontrollable Anger,8
Viashino Runner,4
Viashino Sandscout,28
Abundance,6511
Aggressive Urge,184
Avatar of Might,201
Blanchwood Armor,1483
Canopy Spider,171
Civic Wayfinder,813
Commune with Nature,226
Creeping Mold,532
Elven Riders,45
Elvish Berserker,37
Elvish Champion,2596
Femeref Archers,40
Gaea's Herald,1859
Grizzly Bears,944
Hunted Wumpus,394
Hurricane,1532
Joiner Adept,1172
Karplusan Strider,3
Kavu Climber,44
Llanowar Sentinel,5
Might Weaver,3
"Mirri, Cat Warrior",721
"Molimo, Maro-Sorcerer",598
Natural Spring,12
Overgrowth,5055
Pincher Beetles,7
Primal Rage,1808
Recollect,1397
Regeneration,242
Rhox,137
Root Maze,1655
Rootwalla,11
Rushwood Dryad,29
Scion of the Wild,196
Seedborn Muse,22852
Skyshroud Ranger,2543
Stalking Tiger,32
Stampeding Wildebeests,111
Sylvan Basilisk,30
Sylvan Scrying,10590
Tangle Spider,106
Treetop Bracers,139
Troll Ascetic,574
Upwelling,692
Verdant Force,4109
Viridian Shaman,895
Wall of Wood,82
Yavimaya Enchantress,1633
Bottle Gnomes,560
Chimeric Staff,50
Chromatic Star,2130
Citanul Flute,835
Colossus of Sardia,68
Composite Golem,279
Crucible of Worlds,17910
Doubling Cube,3651
Fountain of Youth,446
The Hive,37
Icy Manipulator,1082
Legacy Weapon,997
Leonin Scimitar,309
Loxodon Warhammer,15050
Mantis Engine,7
Millstone,321
Mind Stone,66107
Phyrexian Vault,291
Razormane Masticore,52
Sculpting Steel,4496
Steel Golem,882
Adarkar Wastes,10488
Battlefield Forge,17313
Brushland,8505
Caves of Koilos,22606
Faerie Conclave,2597
Forbidding Watchtower,1179
Ghitu Encampment,929
Karplusan Forest,9028
Llanowar Wastes,22564
Quicksand,619
Shivan Reef,21198
Spawning Pool,565
Sulfurous Springs,10260
Treetop Village,2337
Underground River,18828
Yavimaya Coast,25036
