names,edhrec
"Erebos, Bleak-Hearted",2091
Erebos's Intervention,957
Final Death,93
Fruit of Tizerus,14
Funeral Rites,433
Gravebreaker Lamia,2013
Gray Merchant of Asphodel,23177
Grim Physician,30
Hateful Eidolon,132
Inevitable End,121
Lampad of Death's Vigil,385
Minion's Return,481
Mire Triton,601
Mire's Grasp,66
Mogis's Favor,28
Nightmare Shepherd,1531
Nyxborn Marauder,10
Omen of the Dead,566
Pharika's Libation,426
Pharika's Spawn,76
Rage-Scarred Berserker,30
Scavenging Harpy,11
Soulreaper of Mogis,101
Temple Thief,4
Treacherous Blessing,255
Tymaret Calls the Dead,410
"Tymaret, Chosen from Death",737
Underworld Charger,19
Underworld Dreams,4222
Venomous Hierophant,76
Woe Strider,2336
The Akroan War,320
"Anax, Hardened in the Forge",1332
Arena Trickster,20
Aspect of Manticore,32
Blood Aspirant,219
Careless Celebrant,166
Dreamshaper Shaman,286
Dreamstalker Manticore,26
Escape Velocity,121
Fateful End,43
Final Flare,34
Flummoxed Cyclops,8
Furious Rise,394
Hero of the Games,40
Heroes of the Revel,132
Impending Doom,42
Incendiary Oracle,11
Infuriate,776
Iroas's Blessing,55
Irreverent Revelers,188
Nyxborn Brute,18
Omen of the Forge,73
Oread of Mountain's Blaze,65
Ox of Agonas,553
Phoenix of Ash,157
Portent of Betrayal,380
"Purphoros, Bronze-Blooded",1334
Purphoros's Intervention,296
Satyr's Cunning,180
Skophos Maze-Warden,41
Skophos Warleader,23
Stampede Rider,133
Storm Herald,57
Storm's Wrath,788
Tectonic Giant,1170
Thrill of Possibility,6936
The Triumph of Anax,87
Underworld Breach,4693
Underworld Fires,36
Underworld Rage-Hound,38
Wrap in Flames,48
Arasta of the Endless Web,1977
The Binding of the Titans,424
Chainweb Aracnir,189
Destiny Spinner,3315
Dryad of the Ilysian Grove,7746
The First Iroan Games,357
Gift of Strength,174
Hydra's Growth,2210
Hyrax Tower Scout,304
Ilysian Caryatid,1815
Inspire Awe,78
Klothys's Design,143
Loathsome Chimera,27
Mantle of the Wolf,261
Moss Viper,169
Mystic Repeal,145
Nessian Boar,236
Nessian Hornbeetle,110
Nessian Wanderer,542
Nexus Wardens,213
"Nylea, Keen-Eyed",2553
Nylea's Forerunner,393
Nylea's Huntmaster,52
Nylea's Intervention,2120
Nyx Herald,112
Nyxbloom Ancient,5101
Nyxborn Colossus,39
Omen of the Hunt,1317
Pheres-Band Brawler,20
Relentless Pursuit,280
"Renata, Called to the Hunt",2168
Return to Nature,8060
Setessan Champion,2437
Setessan Petitioner,109
Setessan Skirmisher,27
Setessan Training,394
Skola Grovedancer,263
Voracious Typhon,51
Warbriar Blessing,166
Wolfwillow Haven,907
Acolyte of Affliction,803
Allure of the Unknown,246
"Ashiok, Nightmare Muse",1004
"Atris, Oracle of Half-Truths",588
Bronzehide Lion,603
"Calix, Destiny's Hand",1340
"Dalakos, Crafter of Wonders",287
Devourer of Memory,58
Dream Trawler,744
Enigmatic Incarnation,182
Eutropia the Twice-Favored,326
Gallia of the Endless Dance,145
Haktos the Unscarred,397
Hero of the Nyxborn,151
"Klothys, God of Destiny",1235
"Kroxa, Titan of Death's Hunger",843
"Kunoros, Hound of Athreos",883
Mischievous Chimera,159
"Polukranos, Unchained",901
Rise to Glory,123
"Siona, Captain of the Pyleas",529
Slaughter-Priest of Mogis,68
Staggering Insight,742
"Uro, Titan of Nature's Wrath",1606
Warden of the Chained,32
Altar of the Pantheon,1521
Bronze Sword,80
Entrancing Lyre,71
Mirror Shield,820
Nyx Lotus,4709
Shadowspear,6183
Soul-Guide Lantern,2054
Thaumaturge's Familiar,45
Thundering Chariot,175
Traveler's Amulet,4961
Wings of Hubris,231
Field of Ruin,15179
Labyrinth of Skophos,1466
Temple of Abandon,15000
Temple of Deceit,19591
Temple of Enlightenment,15849
Temple of Malice,14268
Temple of Plenty,14648
Unknown Shores,2950
"Athreos, Shroud-Veiled",1363
"Elspeth, Undaunted Hero",34
Eidolon of Inspiration,19
Elspeth's Devotee,10
Sunlit Hoplite,12
"Ashiok, Sculptor of Fears",289
Swimmer in Nightmares,13
Mindwrack Harpy,192
Ashiok's Forerunner,24
Grasping Giant,54
Victory's Envoy,151
Sphinx Mindbreaker,116
Serpent of Yawning Depths,489
Demon of Loathing,157
Underworld Sentinel,57
Deathbellow War Cry,86
Terror of Mount Velus,608
Ironscale Hydra,357
Treeshaker Chimera,87
