names,edhrec
Subtle Strike,122
Syndicate Trafficker,270
Thriving Rats,108
Tidy Conclusion,106
Underhanded Designs,383
Weaponcraft Enthusiast,1537
Aethertorch Renegade,106
Brazen Scourge,42
Built to Smash,1542
"Chandra, Torch of Defiance",7968
Combustible Gearhulk,8028
Fateful Showdown,2783
Furious Reprisal,52
Giant Spectacle,194
Harnessed Lightning,150
Incendiary Sabotage,52
Inventor's Apprentice,47
Lathnu Hellion,198
Madcap Experiment,227
Maulfist Doorbuster,42
Pia Nalaar,1219
Quicksmith Genius,1006
Reckless Fireweaver,2161
Renegade Tactics,2110
Ruinous Gremlin,57
Salivating Gremlins,33
Skyship Stalker,943
Spark of Creativity,687
Speedway Fanatic,606
Spireside Infiltrator,112
Spontaneous Artist,74
Start Your Engines,733
Territorial Gorger,47
Terror of the Fairgrounds,12
Thriving Grubs,38
Wayward Giant,27
Welding Sparks,278
Appetite for the Unnatural,291
Arborback Stomper,248
Architect of the Untamed,522
Armorcraft Judge,2123
Attune with Aether,721
Blossoming Defense,3121
Bristling Hydra,542
Commencement of Festivities,259
Cowl Prowler,51
Creeping Mold,534
Cultivator of Blades,2233
Dubious Challenge,104
Durable Handicraft,1008
Elegant Edgecrafters,51
Fairgrounds Trumpeter,163
Ghirapur Guide,57
Highspire Artisan,80
Kujar Seedsculptor,244
Larger Than Life,434
Longtusk Cub,487
Nature's Way,1071
"Nissa, Vital Force",9602
Ornamental Courage,194
"Oviya Pashiri, Sage Lifecrafter",1828
Peema Outrider,75
Riparian Tiger,92
Sage of Shaila's Claim,134
Servant of the Conduit,490
Take Down,39
Thriving Rhino,94
Verdurous Gearhulk,3732
Wild Wanderer,825
Wildest Dreams,3297
Wily Bandar,267
Cloudblazer,6115
Contraband Kingpin,524
"Depala, Pilot Exemplar",214
Dovin Baan,4037
Empyreal Voyager,256
Engineered Might,90
Hazardous Conditions,58
"Kambal, Consul of Allocation",9152
"Rashmi, Eternities Crafter",5705
Restoration Gearsmith,334
Saheeli Rai,3548
Unlicensed Disintegration,2156
Veteran Motorist,876
Voltaic Brawler,144
Whirler Virtuoso,223
Accomplished Automaton,94
Aetherflux Reservoir,25639
Aetherworks Marvel,1602
Animation Module,2599
Aradara Express,962
Ballista Charger,727
Bastion Mastodon,38
Bomat Bazaar Barge,1021
Bomat Courier,744
Chief of the Foundry,3361
Cogworker's Puzzleknot,93
Consulate Skygate,662
Cultivator's Caravan,3868
Deadlock Trap,275
Decoction Module,809
Demolition Stomper,762
Dukhara Peafowl,16
Dynavolt Tower,453
Eager Construct,126
Electrostatic Pummeler,299
Fabrication Module,626
Filigree Familiar,2738
Fireforger's Puzzleknot,40
Fleetwheel Cruiser,1220
Foundry Inspector,12052
Ghirapur Orrery,5935
Glassblower's Puzzleknot,287
Inventor's Goggles,194
Iron League Steed,75
Key to the City,6549
Metalspinner's Puzzleknot,280
Metalwork Colossus,4959
Multiform Wonder,254
Narnam Cobra,71
Ovalchase Dragster,1007
Panharmonicon,23009
Perpetual Timepiece,5081
Prakhata Pillar-Bug,59
Prophetic Prism,3206
Renegade Freighter,984
Scrapheap Scrounger,327
Self-Assembler,58
Sky Skiff,626
"Skysovereign, Consul Flagship",2343
Smuggler's Copter,4795
Snare Thopter,106
Torch Gauntlet,63
Weldfast Monitor,19
Whirlermaker,262
Woodweaver's Puzzleknot,173
Workshop Assistant,2070
Aether Hub,2864
Blooming Marsh,7327
Botanical Sanctum,8722
Concealed Courtyard,8213
Inspiring Vantage,6660
Inventors' Fair,24390
Sequestered Stash,2255
Spirebluff Canal,6741
"Chandra, Pyrogenius",556
Flame Lash,73
Liberating Combustion,139
Renegade Firebrand,38
"Nissa, Nature's Artisan",468
Guardian of the Great Conduit,25
Terrain Elemental,29
Verdant Crescendo,81
