names,edhrec
Dire Wolves,55
Earthlore,6
Elder Druid,114
Essence Filter,30
Fanatical Fever,12
Folk of the Pines,6
Forbidden Lore,8
Forgotten Lore,41
Foxfire,15
Freyalise Supplicant,9
Freyalise's Charm,20
Freyalise's Winds,60
Fyndhorn Brownie,69
Fyndhorn Elder,1140
Fyndhorn Elves,18428
Fyndhorn Pollen,7
Giant Growth,1143
Gorilla Pack,7
Hot Springs,7
Hurricane,1552
Johtull Wurm,5
Juniper Order Druid,137
Lhurgoyf,533
Maddening Wind,6
Nature's Lore,21340
Pale Bears,611
Pygmy Allosaurus,27
Pyknite,10
Rime Dryad,4
Ritual of Subdual,98
Scaled Wurm,47
Shambling Strider,1
Snowblind,14
Stampede,48
Stunted Growth,33
Tarpan,15
Thermokarst,96
Thoughtleech,21
Tinder Wall,672
Touch of Vitae,81
Trailblazer,15
Wall of Pine Needles,18
Whiteout,21
Wiitigo,7
Wild Growth,13935
Woolly Mammoths,20
Woolly Spider,104
Yavimaya Gnats,6
Altar of Bone,592
Centaur Archer,7
Chromatic Armor,30
Diabolic Vision,456
Earthlink,27
Elemental Augury,38
Essence Vortex,30
Fiery Justice,128
Fire Covenant,4580
Flooded Woodlands,28
Fumarole,29
Ghostly Flame,8
Giant Trap Door Spider,82
Glaciers,15
Hymn of Rebirth,173
Kjeldoran Frostbeast,18
Merieke Ri Berit,357
Monsoon,29
Mountain Titan,3
Reclamation,22
Skeleton Ship,64
Spectral Shield,33
Storm Spirit,7
Stormbind,9
Wings of Aesthir,22
Adarkar Sentinel,1
Aegis of the Meek,1
Amulet of Quoz,0
Arcum's Sleigh,12
Arcum's Weathervane,17
Arcum's Whistle,32
Barbed Sextant,487
Baton of Morale,135
Celestial Sword,7
Crown of the Ages,54
Despotic Scepter,59
Elkin Bottle,15
Fyndhorn Bow,10
Goblin Lyre,69
Hematite Talisman,41
Ice Cauldron,49
Infinite Hourglass,55
Jester's Cap,464
Jester's Mask,126
Jeweled Amulet,2344
Lapis Lazuli Talisman,18
Malachite Talisman,129
Nacre Talisman,10
Naked Singularity,59
Onyx Talisman,45
Pentagram of the Ages,70
Runed Arch,12
Shield of the Ages,8
Skull Catapult,47
Snow Fortress,69
Soldevi Golem,12
Soldevi Simulacrum,7
Staff of the Ages,7
Sunstone,289
Time Bomb,120
Urza's Bauble,2442
Vexing Arcanix,11
Vibrating Sphere,13
Walking Wall,68
Wall of Shields,44
War Chariot,7
Whalebone Glider,7
Zuran Orb,3755
Adarkar Wastes,10617
Brushland,8596
Glacial Chasm,6832
Halls of Mist,131
Ice Floe,347
Karplusan Forest,9146
Land Cap,37
Lava Tubes,30
River Delta,43
Sulfurous Springs,10395
Timberline Ridge,22
Underground River,19076
Veldt,17
