names,edhrec
Shepherd of Rot,2579
Silent Specter,306
Smother,123
Soulless One,1026
Spined Basher,3
Strongarm Tactics,76
Swat,67
Syphon Mind,9959
Syphon Soul,156
Thrashing Mudspawn,0
Undead Gladiator,555
Visara the Dreadful,876
Walking Desecration,28
Withering Hex,17
Words of Waste,1155
Wretched Anurid,15
Aether Charge,64
Aggravated Assault,6354
Airdrop Condor,14
Avarax,3
Battering Craghorn,26
Blistering Firecat,225
Break Open,20
Brightstone Ritual,3251
Butcher Orgg,31
Chain of Plasma,130
Charging Slateback,1
Commando Raid,30
Crown of Fury,50
Custody Battle,394
Dragon Roost,262
Dwarven Blastminer,960
Embermage Goblin,33
Erratic Explosion,41
Fever Charm,208
Flamestick Courier,25
Goblin Machinist,22
Goblin Piledriver,2087
Goblin Pyromancer,166
Goblin Sharpshooter,3765
Goblin Sky Raider,54
Goblin Sledder,1413
Goblin Taskmaster,68
Grand Melee,836
Gratuitous Violence,4516
Insurrection,5265
Kaboom!,125
Lavamancer's Skill,22
Lay Waste,89
Lightning Rift,625
Mana Echoes,3066
Menacing Ogre,39
Nosy Goblin,4
Pinpoint Avalanche,1
Reckless One,1072
Risky Move,877
Rorix Bladewing,315
Searing Flesh,11
Shaleskin Bruiser,35
Shock,2068
Skirk Commando,74
Skirk Fire Marshal,1292
Skirk Prospector,5478
Skittish Valesk,34
Slice and Dice,625
Snapping Thragg,7
Solar Blast,37
Sparksmith,188
Spitfire Handler,12
Spurred Wolverine,8
Starstorm,5317
Tephraderm,26
Thoughtbound Primoc,1
Threaten,600
Thunder of Hooves,11
Wave of Indifference,64
Words of War,219
Animal Magnetism,40
Barkhide Mauler,69
Biorhythm,0
Birchlore Rangers,1209
Bloodline Shaman,255
Broodhatch Nantuko,953
Centaur Glade,300
Chain of Acid,106
Crown of Vigor,29
Elven Riders,46
Elvish Guidance,1670
Elvish Pathcutter,26
Elvish Pioneer,1598
Elvish Scrapper,209
Elvish Vanguard,1027
Elvish Warrior,79
Enchantress's Presence,7065
Everglove Courier,13
Explosive Vegetation,31306
Gigapede,87
Heedless One,827
Hystrodon,370
Invigorating Boon,52
"Kamahl, Fist of Krosa",2481
Kamahl's Summons,680
Krosan Colossus,93
Krosan Groundshaker,37
Krosan Tusker,2114
Leery Fogbeast,27
Mythic Proportions,150
Naturalize,7911
Overwhelming Instinct,362
Primal Boost,21
Ravenous Baloth,147
Run Wild,29
Serpentine Basilisk,59
Silklash Spider,2793
"Silvos, Rogue Elemental",498
Snarling Undorak,8
Spitting Gourna,5
Stag Beetle,135
Steely Resolve,1337
Symbiotic Beast,104
Symbiotic Elf,50
Symbiotic Wurm,536
Taunting Elf,810
Tempting Wurm,496
Towering Baloth,16
Treespring Lorian,4
Tribal Unity,545
Venomspout Brackus,29
Vitality Charm,92
Voice of the Woods,230
Wall of Mulch,1624
Weird Harvest,977
Wellwisher,2671
Wirewood Elf,368
Wirewood Herald,1234
Wirewood Pride,220
Wirewood Savage,213
Words of Wilding,850
Cryptic Gateway,1264
Doom Cannon,40
Dream Chisel,424
Riptide Replicator,472
Slate of Ancestry,2279
Tribal Golem,7
Barren Moor,22507
Bloodstained Mire,44307
Contested Cliffs,952
Daru Encampment,277
Flooded Strand,48450
Forgotten Cave,19329
Goblin Burrows,806
Grand Coliseum,4240
Lonely Sandbar,17620
Polluted Delta,51397
Riptide Laboratory,3774
Seaside Haven,504
Secluded Steppe,15235
Starlit Sanctum,350
Tranquil Thicket,19112
Unholy Grotto,1935
Windswept Heath,48562
Wirewood Lodge,5152
Wooded Foothills,43694
