names,edhrec
Disintegrate,324
Dwarven Catapult,36
Dwarven Soldier,10
Dwarven Warriors,44
Earthquake,7669
Errantry,28
Eternal Warrior,86
Fire Drake,4
Fireball,3103
Firebreathing,128
Flame Spirit,9
Flare,53
Flashfires,141
Game of Chaos,1069
Giant Strength,44
Goblin Digging Team,25
Goblin Hero,13
Goblin King,3404
Goblin War Drums,2242
Goblin Warrens,903
Hill Giant,10
Hurloon Minotaur,16
Imposing Visage,53
Incinerate,896
Inferno,547
Ironclaw Curse,11
Ironclaw Orcs,8
Jokulhaups,2217
Keldon Warlord,89
Mana Clash,793
Mana Flare,2458
Manabarbs,3843
Mons's Goblin Raiders,21
Mountain Goat,50
Orcish Artillery,29
Orcish Captain,107
Orcish Conscripts,9
Orcish Farmer,14
Orcish Oriflamme,101
Orcish Squatters,30
Orgg,5
Panic,949
Primordial Ooze,25
Pyroblast,11454
Pyrotechnics,46
Sabretooth Tiger,10
Shatter,391
Shatterstorm,635
Shivan Dragon,815
Smoke,1799
Stone Giant,10
Stone Rain,560
Stone Spirit,6
The Brute,60
Wall of Fire,117
Wall of Stone,149
Winds of Change,4216
Word of Blasting,3
An-Havva Constable,10
Aspect of Wolf,113
Aurochs,6
Birds of Paradise,41191
Carapace,259
Cat Warriors,38
Chub Toad,13
Cockatrice,48
Craw Giant,24
Craw Wurm,49
Crumble,63
Desert Twister,1005
Durkwood Boars,19
Elder Druid,113
Elven Riders,46
Elvish Archers,49
Fog,3139
Force of Nature,21
Foxfire,15
Fungusaur,180
Fyndhorn Elder,1139
Ghazbán Ogre,10
Giant Growth,1137
Giant Spider,219
Grizzly Bears,960
Hungry Mist,8
Hurricane,1550
Instill Energy,1542
Ironroot Treefolk,18
Johtull Wurm,5
Killer Bees,93
Ley Druid,212
Lhurgoyf,530
Lifeforce,185
Living Artifact,9
Living Lands,78
Llanowar Elves,44866
Lure,633
Marsh Viper,182
Nature's Lore,21286
Pradesh Gypsies,1
Primal Order,397
Rabid Wombat,22
Radjan Spirit,7
Regeneration,243
Scaled Wurm,47
Scavenger Folk,47
Scryb Sprites,807
Shanodin Dryads,146
Shrink,6
Stampede,48
Stream of Life,204
Sylvan Library,32706
Tarpan,15
Thicket Basilisk,22
Titania's Song,205
Tranquility,262
Tsunami,129
Untamed Wilds,341
Venom,43
Verduran Enchantress,5586
Wall of Brambles,46
Wanderlust,12
War Mammoth,27
Whirling Dervish,24
Wild Growth,13894
Winter Blast,30
Wolverine Pack,9
Wyluli Wolf,71
Aladdin's Ring,51
Amulet of Kroog,10
Ankh of Mishra,1989
Ashnod's Altar,41089
Ashnod's Transmogrant,126
Barbed Sextant,485
Barl's Cage,36
Battering Ram,29
Bottle of Suleiman,76
Clay Statue,16
Clockwork Beast,12
Clockwork Steed,24
Colossus of Sardia,68
Coral Helm,3
Crown of the Ages,53
Crystal Rod,21
Dancing Scimitar,45
Diabolic Machine,5
Dingus Egg,604
Disrupting Scepter,35
Dragon Engine,22
Elkin Bottle,15
Feldon's Cane,1187
Fellwar Stone,58288
Feroz's Ban,141
Flying Carpet,37
Fountain of Youth,447
Gauntlets of Chaos,61
Glasses of Urza,474
Grapeshot Catapult,4
Helm of Chatzuk,88
Howling Mine,10524
Infinite Hourglass,55
Iron Star,18
Ivory Cup,17
Jade Monolith,264
Jalum Tome,375
Jandor's Saddlebags,438
Jayemdae Tome,308
Jester's Cap,464
Joven's Tools,21
Library of Leng,5848
Mana Vault,32411
Meekstone,4688
Millstone,321
Nevinyrral's Disk,19104
Obelisk of Undoing,30
Ornithopter,6563
Pentagram of the Ages,70
Primal Clay,84
Rod of Ruin,35
Serpent Generator,205
Shapeshifter,28
Skull Catapult,47
Soul Net,42
Tawnos's Weaponry,2
The Hive,38
Throne of Bone,39
Time Bomb,120
Urza's Avenger,29
Urza's Bauble,2436
Wall of Spears,54
Winter Orb,8245
Wooden Sphere,16
Adarkar Wastes,10597
Bottomless Vault,296
Brushland,8585
City of Brass,35744
Dwarven Hold,313
Dwarven Ruins,860
Ebon Stronghold,996
Havenwood Battleground,1235
Hollow Trees,263
Icatian Store,189
Ice Floe,347
Karplusan Forest,9131
Ruins of Trokair,211
Sand Silos,289
Sulfurous Springs,10373
Svyelunite Temple,320
Underground River,19043
Urza's Mine,4183
Urza's Power Plant,4178
Urza's Tower,4181
Plains,159169
Island,184024
Swamp,178660
Mountain,163742
Forest,172073
